gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,V2,uniprot_accession,gene_name,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Entry,Reviewed,Entry.Name,Protein.names,Gene.Names,Organism,Length,Gene.Ontology.biological.process,Gene.Ontology.IDs
g19177,1349.421575,3.05543145,1.19477568,2.557326452,0.010548018,0.032173207,1313,12,8,15,7,1588,8,60,3178,39,45,648,171,569,525,8084,sp,P48052,CBPA2_HUMAN,37.688,398,232,6,70,1242,22,410,6.70E-92,286,P48052,reviewed,CBPA2_HUMAN,Carboxypeptidase A2 (EC 3.4.17.15),CPA2,Homo sapiens (Human),419,protein catabolic process in the vacuole [GO:0007039]; proteolysis [GO:0006508],GO:0004180; GO:0004181; GO:0005576; GO:0005615; GO:0005773; GO:0006508; GO:0007039; GO:0008270
g619,69.57339311,3.053811539,1.287811549,2.371318647,0.017724743,0.049345868,71,0,0,2,0,72,4,7,122,9,0,69,41,7,97,418,sp,P21128,ENDOU_HUMAN,32.353,408,240,10,85,1269,24,408,9.95E-64,213,P21128,reviewed,ENDOU_HUMAN,Uridylate-specific endoribonuclease (EC 4.6.1.-) (Placental protein 11) (PP11) (Protein endoU),ENDOU,Homo sapiens (Human),410,female pregnancy [GO:0007565]; immune response [GO:0006955]; negative regulation of lipid catabolic process [GO:0050995]; post-transcriptional gene silencing [GO:0016441]; proteolysis [GO:0006508],GO:0003723; GO:0004521; GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0006955; GO:0007565; GO:0008083; GO:0008236; GO:0016441; GO:0016829; GO:0030145; GO:0030247; GO:0050995
g8609,503.7210265,3.013884691,0.769633701,3.915998854,9.00E-05,0.000583352,486,74,80,150,138,120,6,85,186,130,482,286,322,816,120,1247,sp,P59509,ATS19_MOUSE,32,150,80,6,82,480,809,953,1.90E-15,73.9,P59509,reviewed,ATS19_MOUSE,A disintegrin and metalloproteinase with thrombospondin motifs 19 (ADAM-TS 19) (ADAM-TS19) (ADAMTS-19) (EC 3.4.24.-),Adamts19,Mus musculus (Mouse),1210,aortic valve morphogenesis [GO:0003180]; collagen fibril organization [GO:0030199]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0003180; GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0030199; GO:0031012; GO:0046872
g15116,203.7699992,2.992339005,0.802405676,3.729209671,0.000192081,0.001109118,72,14,34,9,7,175,173,4,239,17,412,349,245,50,67,828,sp,O57579,AMPN_CHICK,40.603,431,214,8,1,1206,550,967,5.11E-102,327,O57579,reviewed,AMPN_CHICK,Aminopeptidase Ey (EC 3.4.11.20) (Aminopeptidase N),ANPEP APDE,Gallus gallus (Chicken),972,peptide catabolic process [GO:0043171]; proteolysis [GO:0006508],GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0042277; GO:0043171; GO:0070006
g12017,3769.131247,2.979982774,1.172980347,2.540522338,0.011068702,0.033475451,3656,23,36,37,54,4846,34,126,8978,92,227,1710,594,1261,1325,23275,sp,P20231,TRYB2_HUMAN,31.174,247,146,6,64,762,31,267,1.05E-28,113,P20231,reviewed,TRYB2_HUMAN,Tryptase beta-2 (Tryptase-2) (EC 3.4.21.59) (Tryptase II),TPSB2 TPS2,Homo sapiens (Human),275,proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0006508; GO:0008236; GO:0062023
g9283,648.3265305,2.960609089,0.458206573,6.46129773,1.04E-10,2.77E-09,177,219,217,137,291,149,233,164,637,796,222,555,688,568,383,2074,sp,P16519,NEC2_HUMAN,44.586,157,86,1,1,468,447,603,1.23E-40,147,P16519,reviewed,NEC2_HUMAN,Neuroendocrine convertase 2 (NEC 2) (EC 3.4.21.94) (KEX2-like endoprotease 2) (Prohormone convertase 2) (Proprotein convertase 2) (PC2),PCSK2 NEC2,Homo sapiens (Human),638,enkephalin processing [GO:0034230]; insulin processing [GO:0030070]; islet amyloid polypeptide processing [GO:0034231]; nervous system development [GO:0007399]; peptide hormone processing [GO:0016486]; protein autoprocessing [GO:0016540]; proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0005654; GO:0006508; GO:0007399; GO:0016020; GO:0016486; GO:0016540; GO:0030070; GO:0030133; GO:0030141; GO:0030425; GO:0034230; GO:0034231; GO:0043005; GO:0043204; GO:0043231
g19171,13.55046217,2.947403307,0.985440118,2.990951204,0.002781099,0.010462127,1402,11,1,0,0,7,0,0,12,23,3,114,613,3,23,7,sp,Q8K1T0,TMPS3_MOUSE,40.4,250,137,6,1180,1926,206,444,8.05E-50,183,Q8K1T0,reviewed,TMPS3_MOUSE,Transmembrane protease serine 3 (EC 3.4.21.-),Tmprss3,Mus musculus (Mouse),453,intracellular sodium ion homeostasis [GO:0006883]; proteolysis [GO:0006508]; sensory perception of sound [GO:0007605],GO:0004252; GO:0005783; GO:0005789; GO:0006508; GO:0006883; GO:0007605; GO:0017080; GO:0043025
g3861,1439.774436,2.911980701,1.185628276,2.456065498,0.014046755,0.040645885,1284,15,15,13,32,2088,10,63,4652,27,32,724,152,428,542,8094,sp,P00767,CTRB_BOVIN,37.109,256,113,7,67,723,1,245,1.07E-43,150,P00767,reviewed,CTRB_BOVIN,Chymotrypsinogen B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B; Chymotrypsin B chain C],,Bos taurus (Bovine),245,digestion [GO:0007586]; proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508; GO:0007586
g11751,4191.020978,2.898486246,1.175195081,2.466387319,0.013648366,0.039677927,4247,35,41,19,56,5660,60,202,8397,118,164,2035,563,1656,1772,25898,sp,P49275,DERF3_DERFA,38.258,264,141,9,1,759,4,256,4.07E-43,150,P49275,reviewed,DERF3_DERFA,Mite allergen Der f 3 (EC 3.4.21.-) (Allergen Der f III) (allergen Der f 3),DERF3,Dermatophagoides farinae (American house dust mite),259,proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508
g4204,140.6143273,2.865843643,0.893206373,3.208489918,0.00133434,0.005671018,19,12,6,0,7,124,194,9,206,81,54,593,133,7,159,544,sp,Q9Y3Q0,NALD2_HUMAN,45,740,390,11,55,2238,6,740,0,660,Q9Y3Q0,reviewed,NALD2_HUMAN,N-acetylated-alpha-linked acidic dipeptidase 2 (EC 3.4.17.21) (Glutamate carboxypeptidase III) (GCPIII) (N-acetylated-alpha-linked acidic dipeptidase II) (NAALADase II),NAALAD2,Homo sapiens (Human),740,proteolysis [GO:0006508],GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0008236; GO:0008239; GO:0016020; GO:0016805; GO:0046872
g11588,5704.475616,2.857831897,0.573635153,4.981967862,6.29E-07,7.39E-06,2579,1290,3645,442,4673,513,732,1132,6628,17847,2137,7645,7166,3704,1934,9211,sp,P55115,NAS15_CAEEL,34.783,368,182,6,325,1287,115,471,5.35E-62,214,P55115,reviewed,NAS15_CAEEL,Zinc metalloproteinase nas-15 (EC 3.4.24.-) (Nematode astacin 15),nas-15 T04G9.2,Caenorhabditis elegans,571,proteolysis [GO:0006508],GO:0004222; GO:0005576; GO:0006508; GO:0008270
g4297,3908.391345,2.836050659,1.162774451,2.439037645,0.014726434,0.042269629,3918,23,54,68,64,5609,72,184,11438,103,71,1858,509,1626,1266,21398,sp,P80146,SEPR_THESR,40.938,320,168,8,205,1128,98,408,4.13E-50,176,P80146,reviewed,SEPR_THESR,Extracellular serine proteinase (EC 3.4.21.-),,Thermus sp. (strain Rt41A),410,proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0006508
g2193,468.1112124,2.78194702,1.055857385,2.634775358,0.008419298,0.026696925,419,59,10,11,8,642,28,76,1067,13,14,193,54,165,157,2869,sp,P80146,SEPR_THESR,40.323,372,189,12,82,1110,41,408,7.86E-64,212,P80146,reviewed,SEPR_THESR,Extracellular serine proteinase (EC 3.4.21.-),,Thermus sp. (strain Rt41A),410,proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0006508
g872,52.7190865,2.765168571,0.923880294,2.992994429,0.002762548,0.01040657,366,48,6,13,0,8,29,8,26,32,20,192,467,4,49,0,sp,Q8R4C0,CAN5_RAT,47.015,134,64,2,529,915,11,142,7.62E-35,136,Q8R4C0,reviewed,CAN5_RAT,Calpain-5 (EC 3.4.22.-),Capn5,Rattus norvegicus (Rat),640,granulosa cell differentiation [GO:0060014]; luteinization [GO:0001553]; ovarian follicle development [GO:0001541]; proteolysis [GO:0006508],GO:0001541; GO:0001553; GO:0004198; GO:0005737; GO:0006508; GO:0009986; GO:0045202; GO:0060014
g15115,187.9108708,2.765001761,0.964734994,2.866073872,0.004155973,0.014736064,28,15,10,6,5,128,334,0,288,25,329,278,275,14,92,784,sp,P15145,AMPN_PIG,46.889,450,219,6,460,1791,71,506,2.66E-129,406,P15145,reviewed,AMPN_PIG,Aminopeptidase N (AP-N) (pAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Microsomal aminopeptidase) (gp130) (CD antigen CD13),ANPEP,Sus scrofa (Pig),963,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508],GO:0001525; GO:0001618; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0030154; GO:0042277; GO:0043171; GO:0070006
g15918,176.223161,2.724103945,0.945598554,2.880824988,0.003966358,0.014149714,129,19,27,14,0,68,127,132,68,184,925,292,375,0,88,38,sp,P14530,VM2HA_PROFL,25.714,385,245,17,178,1269,27,391,1.93E-11,69.3,P14530,reviewed,VM2HA_PROFL,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase HR2a (SVMP) (EC 3.4.24.53) (Snake venom metalloproteinase HR2b) (Trimerelysin II); Disintegrin flavostatin (Platelet aggregation activation inhibitor)],,Protobothrops flavoviridis (Habu) (Trimeresurus flavoviridis),478,proteolysis [GO:0006508],GO:0004222; GO:0005576; GO:0005886; GO:0006508; GO:0046872; GO:0090729
g23157,874.6110253,2.663441474,0.27496707,9.68640162,3.44E-22,4.28E-20,281,152,222,352,306,314,560,357,1209,968,827,3313,1340,337,789,1472,sp,P80646,CTRB_GADMO,32.468,231,136,9,1570,2229,18,239,1.13E-22,102,P80646,reviewed,CTRB_GADMO,Chymotrypsin B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B],,Gadus morhua (Atlantic cod),245,digestion [GO:0007586]; proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508; GO:0007586
g22727,33.89331676,2.64550576,0.842061932,3.141699748,0.001679702,0.006860237,10,0,27,4,20,8,23,11,32,6,110,46,198,0,6,26,sp,P80067,CATC_RAT,61.905,105,37,1,1,315,359,460,1.93E-40,142,P80067,reviewed,CATC_RAT,Dipeptidyl peptidase 1 (EC 3.4.14.1) (Cathepsin C) (Cathepsin J) (Dipeptidyl peptidase I) (DPP-I) (DPPI) (Dipeptidyl transferase) [Cleaved into: Dipeptidyl peptidase 1 exclusion domain chain (Dipeptidyl peptidase I exclusion domain chain); Dipeptidyl peptidase 1 heavy chain (Dipeptidyl peptidase I heavy chain); Dipeptidyl peptidase 1 light chain (Dipeptidyl peptidase I light chain)],Ctsc,Rattus norvegicus (Rat),462,negative regulation of myelination [GO:0031642]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of microglial cell activation [GO:1903980]; positive regulation of proteolysis involved in protein catabolic process [GO:1903052]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]; T cell mediated cytotoxicity [GO:0001913],GO:0001913; GO:0004197; GO:0004252; GO:0005615; GO:0005654; GO:0005737; GO:0005764; GO:0005813; GO:0006508; GO:0008234; GO:0008239; GO:0016505; GO:0019902; GO:0031404; GO:0031642; GO:0042802; GO:0051087; GO:0051603; GO:1903052; GO:1903980; GO:2001235
g13001,11927.10237,2.625843508,0.411275572,6.384632803,1.72E-10,4.41E-09,2003,3844,3748,3715,7585,5384,3916,5767,23734,35160,8311,18222,12553,5604,3617,14682,sp,Q61824,ADA12_MOUSE,39.175,776,427,14,223,2499,65,812,2.03E-162,504,Q61824,reviewed,ADA12_MOUSE,Disintegrin and metalloproteinase domain-containing protein 12 (ADAM 12) (EC 3.4.24.-) (Meltrin-alpha),Adam12 Mltna,Mus musculus (Mouse),903,cell adhesion [GO:0007155]; proteolysis [GO:0006508],GO:0004222; GO:0005654; GO:0005886; GO:0006508; GO:0007155; GO:0017124; GO:0046872
g6415,860.2956384,2.567367865,0.572579234,4.483864789,7.33E-06,6.64E-05,311,269,176,160,261,287,917,330,492,460,4405,1636,14826,196,444,576,sp,P70627,FOLH1_RAT,46.023,704,364,8,181,2274,58,751,0,629,P70627,reviewed,FOLH1_RAT,Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Folate hydrolase 1) (Folylpoly-gamma-glutamate carboxypeptidase) (FGCP) (Glutamate carboxypeptidase II) (GCPII) (Membrane glutamate carboxypeptidase) (mGCP) (N-acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Prostate-specific membrane antigen homolog) (Pteroylpoly-gamma-glutamate carboxypeptidase),Folh1 Naalad1,Rattus norvegicus (Rat),752,folic acid-containing compound metabolic process [GO:0006760]; positive regulation of apoptotic process [GO:0043065]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508],GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0006760; GO:0008233; GO:0009986; GO:0016020; GO:0016805; GO:0030163; GO:0043065; GO:0046872; GO:1904492; GO:1904493
g24087,284.7176034,2.508525359,1.028547745,2.438900256,0.014732034,0.042278475,26,382,0,0,13,225,67,254,395,75,68,494,190,15,1679,448,sp,P12821,ACE_HUMAN,47.126,609,309,7,70,1875,638,1240,0,600,P12821,reviewed,ACE_HUMAN,"Angiotensin-converting enzyme (ACE) (EC 3.4.15.1) (Dipeptidyl carboxypeptidase I) (Kininase II) (CD antigen CD143) [Cleaved into: Angiotensin-converting enzyme, soluble form]",ACE DCP DCP1,Homo sapiens (Human),1306,amyloid-beta metabolic process [GO:0050435]; angiogenesis involved in coronary vascular morphogenesis [GO:0060978]; angiotensin maturation [GO:0002003]; angiotensin-activated signaling pathway [GO:0038166]; animal organ regeneration [GO:0031100]; antigen processing and presentation of peptide antigen via MHC class I [GO:0002474]; arachidonic acid secretion [GO:0050482]; blood vessel diameter maintenance [GO:0097746]; blood vessel remodeling [GO:0001974]; bradykinin catabolic process [GO:0010815]; cell proliferation in bone marrow [GO:0071838]; cellular response to aldosterone [GO:1904045]; cellular response to glucose stimulus [GO:0071333]; eating behavior [GO:0042755]; embryo development ending in birth or egg hatching [GO:0009792]; female pregnancy [GO:0007565]; heart contraction [GO:0060047]; hematopoietic stem cell differentiation [GO:0060218]; hormone catabolic process [GO:0042447]; hormone metabolic process [GO:0042445]; kidney development [GO:0001822]; lung alveolus development [GO:0048286]; male gonad development [GO:0008584]; mononuclear cell proliferation [GO:0032943]; negative regulation of calcium ion import [GO:0090281]; negative regulation of gap junction assembly [GO:1903597]; negative regulation of gene expression [GO:0010629]; negative regulation of glucose import [GO:0046325]; neutrophil mediated immunity [GO:0002446]; peptide catabolic process [GO:0043171]; positive regulation of apoptotic process [GO:0043065]; positive regulation of neurogenesis [GO:0050769]; positive regulation of peptidyl-cysteine S-nitrosylation [GO:2000170]; positive regulation of systemic arterial blood pressure [GO:0003084]; positive regulation of vasoconstriction [GO:0045907]; post-transcriptional regulation of gene expression [GO:0010608]; proteolysis [GO:0006508]; regulation of angiotensin metabolic process [GO:0060177]; regulation of blood pressure [GO:0008217]; regulation of heart rate by cardiac conduction [GO:0086091]; regulation of hematopoietic stem cell proliferation [GO:1902033]; regulation of renal output by angiotensin [GO:0002019]; regulation of smooth muscle cell migration [GO:0014910]; regulation of synaptic plasticity [GO:0048167]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081]; regulation of vasoconstriction [GO:0019229]; response to dexamethasone [GO:0071548]; response to hypoxia [GO:0001666]; response to laminar fluid shear stress [GO:0034616]; response to lipopolysaccharide [GO:0032496]; response to nutrient levels [GO:0031667]; response to thyroid hormone [GO:0097066]; response to xenobiotic stimulus [GO:0009410]; spermatogenesis [GO:0007283]; substance P catabolic process [GO:0010814]; vasoconstriction [GO:0042310],GO:0001666; GO:0001822; GO:0001974; GO:0002003; GO:0002019; GO:0002446; GO:0002474; GO:0003081; GO:0003084; GO:0003779; GO:0004175; GO:0004180; GO:0004222; GO:0005516; GO:0005576; GO:0005615; GO:0005764; GO:0005768; GO:0005886; GO:0006508; GO:0007283; GO:0007565; GO:0008217; GO:0008233; GO:0008237; GO:0008238; GO:0008240; GO:0008241; GO:0008270; GO:0008584; GO:0009410; GO:0009792; GO:0009897; GO:0009925; GO:0010608; GO:0010629; GO:0010814; GO:0010815; GO:0014910; GO:0019229; GO:0031100; GO:0031404; GO:0031434; GO:0031526; GO:0031667; GO:0031711; GO:0032496; GO:0032943; GO:0034616; GO:0038166; GO:0042310; GO:0042445; GO:0042447; GO:0042755; GO:0043065; GO:0043171; GO:0045907; GO:0046325; GO:0048167; GO:0048286; GO:0050435; GO:0050482; GO:0050769; GO:0051019; GO:0060047; GO:0060177; GO:0060218; GO:0060978; GO:0070062; GO:0070573; GO:0071333; GO:0071548; GO:0071838; GO:0086091; GO:0090281; GO:0097066; GO:0097225; GO:0097746; GO:1901363; GO:1902033; GO:1903597; GO:1904045; GO:2000170
g588,570.1830944,2.500651529,0.961791785,2.599992607,0.009322577,0.029041111,754,22,32,22,40,836,17,63,1058,33,64,343,133,289,729,2681,sp,P80146,SEPR_THESR,51.235,324,152,4,160,1119,88,409,7.63E-99,302,P80146,reviewed,SEPR_THESR,Extracellular serine proteinase (EC 3.4.21.-),,Thermus sp. (strain Rt41A),410,proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0006508
g21155,2079.217529,2.49949273,0.447637342,5.583744909,2.35E-08,3.89E-07,671,558,1036,920,928,1213,601,673,2146,3716,878,2452,2191,1985,702,4060,sp,B2GUZ1,UBP4_RAT,46.121,464,227,7,1,1332,489,949,1.16E-121,381,B2GUZ1,reviewed,UBP4_RAT,Ubiquitin carboxyl-terminal hydrolase 4 (EC 3.4.19.12) (Deubiquitinating enzyme 4) (Ubiquitin thioesterase 4) (Ubiquitin-specific-processing protease 4),Usp4,Rattus norvegicus (Rat),961,negative regulation of protein ubiquitination [GO:0031397]; positive regulation of TORC1 signaling [GO:1904263]; protein deubiquitination [GO:0016579]; protein localization to cell surface [GO:0034394]; proteolysis [GO:0006508]; regulation of protein stability [GO:0031647]; spliceosomal tri-snRNP complex assembly [GO:0000244],GO:0000244; GO:0004843; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006508; GO:0016579; GO:0031397; GO:0031647; GO:0031685; GO:0034394; GO:0042802; GO:0046872; GO:1904263
g16692,1145.625237,2.470079096,0.56577714,4.365816364,1.27E-05,0.000106594,274,275,264,171,429,697,954,831,2458,2897,171,1583,956,1032,233,1077,sp,O35548,MMP16_RAT,30.528,511,267,22,139,1479,46,532,1.58E-60,212,O35548,reviewed,MMP16_RAT,Matrix metalloproteinase-16 (MMP-16) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 3) (MT-MMP 3) (MTMMP3) (Membrane-type-3 matrix metalloproteinase) (MT3-MMP) (MT3MMP),Mmp16,Rattus norvegicus (Rat),607,bone development [GO:0060348]; chondrocyte proliferation [GO:0035988]; collagen catabolic process [GO:0030574]; craniofacial suture morphogenesis [GO:0097094]; embryonic cranial skeleton morphogenesis [GO:0048701]; endochondral ossification [GO:0001958]; extracellular matrix organization [GO:0030198]; ossification [GO:0001503]; protein processing [GO:0016485]; proteolysis [GO:0006508]; response to odorant [GO:1990834]; skeletal system development [GO:0001501],GO:0001501; GO:0001503; GO:0001958; GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008270; GO:0016485; GO:0030198; GO:0030574; GO:0031012; GO:0035988; GO:0048701; GO:0060348; GO:0070006; GO:0097094; GO:1990834
g22023,360.6469812,2.41150952,0.756246057,3.188789544,0.001428699,0.006001843,58,16,131,494,283,44,19,58,258,433,1506,396,776,68,71,202,sp,G3V801,NETR_RAT,37.367,281,146,12,508,1320,501,761,2.35E-43,166,G3V801,reviewed,NETR_RAT,Neurotrypsin (EC 3.4.21.-) (Serine protease 12),Prss12,Rattus norvegicus (Rat),761,exocytosis [GO:0006887]; proteolysis [GO:0006508]; zymogen activation [GO:0031638],GO:0004252; GO:0005886; GO:0006508; GO:0006887; GO:0008233; GO:0030424; GO:0030425; GO:0031410; GO:0031638; GO:0043083; GO:0043195; GO:0045202; GO:0098685; GO:0098793; GO:0098978
g3207,3963.784965,2.294887039,0.364494548,6.29608057,3.05E-10,7.46E-09,1126,1644,1923,1709,2033,1617,2006,2441,4620,8561,1758,6758,4039,2801,1837,6616,sp,Q9NQC7,CYLD_HUMAN,44.356,505,245,12,2902,4383,470,949,1.87E-121,407,Q9NQC7,reviewed,CYLD_HUMAN,Ubiquitin carboxyl-terminal hydrolase CYLD (EC 3.4.19.12) (Deubiquitinating enzyme CYLD) (Ubiquitin thioesterase CYLD) (Ubiquitin-specific-processing protease CYLD),CYLD CYLD1 KIAA0849 HSPC057,Homo sapiens (Human),956,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment [GO:0043369]; homeostasis of number of cells [GO:0048872]; innate immune response [GO:0045087]; necroptotic process [GO:0070266]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-18-mediated signaling pathway [GO:2000493]; negative regulation of JNK cascade [GO:0046329]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of non-canonical NF-kappaB signal transduction [GO:1901223]; negative regulation of p38MAPK cascade [GO:1903753]; negative regulation of type I interferon production [GO:0032480]; nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway [GO:0035872]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of protein localization [GO:1903829]; positive regulation of T cell differentiation [GO:0045582]; positive regulation of T cell receptor signaling pathway [GO:0050862]; protein deubiquitination [GO:0016579]; protein K63-linked deubiquitination [GO:0070536]; protein linear deubiquitination [GO:1990108]; proteolysis [GO:0006508]; regulation of B cell differentiation [GO:0045577]; regulation of cilium assembly [GO:1902017]; regulation of inflammatory response [GO:0050727]; regulation of intrinsic apoptotic signaling pathway [GO:2001242]; regulation of microtubule cytoskeleton organization [GO:0070507]; regulation of mitotic cell cycle [GO:0007346]; regulation of necroptotic process [GO:0060544]; regulation of tumor necrosis factor-mediated signaling pathway [GO:0010803]; ripoptosome assembly involved in necroptotic process [GO:1901026]; Wnt signaling pathway [GO:0016055]",GO:0004843; GO:0005813; GO:0005819; GO:0005829; GO:0005874; GO:0005886; GO:0006508; GO:0007346; GO:0008270; GO:0010803; GO:0016055; GO:0016579; GO:0019901; GO:0032088; GO:0032480; GO:0035872; GO:0036064; GO:0043369; GO:0045087; GO:0045577; GO:0045582; GO:0046329; GO:0048471; GO:0048872; GO:0050727; GO:0050728; GO:0050862; GO:0060544; GO:0061578; GO:0061815; GO:0070064; GO:0070266; GO:0070507; GO:0070536; GO:0090090; GO:0097542; GO:1901026; GO:1901223; GO:1902017; GO:1903753; GO:1903829; GO:1990108; GO:1990380; GO:2000493; GO:2001238; GO:2001242
