gene_id,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,V2.x,uniprot_accession.x,gene_name.x,V5.x,V6.x,V7.x,V8.x,V9.x,V10.x,V11.x,V12.x,V13.x,V14.x,Entry.x,Reviewed.x,Entry.Name.x,Protein.names.x,Gene.Names.x,Organism.x,Length.x,Gene.Ontology.biological.process.x,Gene.Ontology.IDs.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203
g23853,88.78430782,-2.147681966,0.646163768,-3.323742481,0.000888182,0.004021118,153,140,253,250,176,128,176,278,23,10,0,48,108,0,61,10,sp,Q9R1A8,COP1_MOUSE,76.981,265,57,1,1,783,469,733,6.45E-148,434,Q9R1A8,reviewed,COP1_MOUSE,E3 ubiquitin-protein ligase COP1 (EC 2.3.2.27) (Constitutive photomorphogenesis protein 1 homolog) (mCOP1) (RING finger and WD repeat domain protein 2) (RING-type E3 ubiquitin transferase RFWD2),Cop1 Rfwd2 RNF200,Mus musculus (Mouse),733,positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; response to ionizing radiation [GO:0010212],GO:0000139; GO:0010212; GO:0016567; GO:0016607; GO:0031464; GO:0032436; GO:0043161; GO:0046872; GO:0061630,54.23902331,-2.155465952,0.383718717,-5.617307308,1.94E-08,3.67E-07,25,17,7,31,8,15,187,76,79,97,130,91
g20953,1812.703126,1.021526629,0.235962107,4.329197769,1.50E-05,0.000123633,2052,1747,1372,1192,1903,1596,1388,1556,1520,2177,1176,1882,2219,841,2896,1630,sp,Q9V3G7,PSMD6_DROME,71.722,389,110,0,1,1167,1,389,0,586,Q9V3G7,reviewed,PSMD6_DROME,26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit S10) (Protein Rpn7),Rpn7 CG5378,Drosophila melanogaster (Fruit fly),389,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161],GO:0000502; GO:0005654; GO:0005829; GO:0005838; GO:0008541; GO:0043161,871.1657972,0.808152002,0.259560491,3.113540125,0.001848574,0.007956406,1779,858,967,978,673,544,890,800,936,639,726,579
g19889,1017.990866,1.405208312,0.403740263,3.48047604,0.000500524,0.002482891,580,755,927,609,757,716,723,976,908,964,477,1060,975,548,362,2893,sp,A5HK05,APBP2_RAT,67.826,575,183,1,10,1734,3,575,0,808,A5HK05,reviewed,APBP2_RAT,Amyloid protein-binding protein 2 (Amyloid beta precursor protein-binding protein 2) (APP-BP2),Appbp2,Rattus norvegicus (Rat),585,intracellular protein transport [GO:0006886]; intracellular transport [GO:0046907]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567],GO:0005654; GO:0005874; GO:0006886; GO:0016567; GO:0030659; GO:0031462; GO:0043161; GO:0046907; GO:1990756,473.7226721,1.539740668,0.390108195,3.946958019,7.92E-05,0.000551304,702,421,424,350,784,613,328,185,303,428,184,340
g11649,2063.393817,1.670980598,0.402370044,4.152845431,3.28E-05,0.000245186,2438,1243,1297,833,1012,1106,1244,1418,1593,1228,764,2653,3863,1349,1363,5148,sp,Q9ES00,UBE4B_MOUSE,49.164,1076,493,9,337,3435,106,1170,0,1051,Q9ES00,reviewed,UBE4B_MOUSE,Ubiquitin conjugation factor E4 B (EC 2.3.2.27) (RING-type E3 ubiquitin transferase E4 B) (Ubiquitin fusion degradation protein 2),Ube4b Ufd2 Ufd2a,Mus musculus (Mouse),1173,ERAD pathway [GO:0036503]; granzyme-mediated apoptotic signaling pathway [GO:0008626]; neuron projection development [GO:0031175]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein folding [GO:0006457]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; response to endoplasmic reticulum stress [GO:0034976]; response to UV [GO:0009411]; ubiquitin-dependent protein catabolic process [GO:0006511]; ventricular trabecula myocardium morphogenesis [GO:0003222],GO:0000151; GO:0000209; GO:0003222; GO:0005524; GO:0005634; GO:0005737; GO:0006457; GO:0006511; GO:0006513; GO:0008626; GO:0009411; GO:0016567; GO:0019899; GO:0030163; GO:0031175; GO:0034450; GO:0034976; GO:0036503; GO:0043161; GO:0051082; GO:0051117; GO:0051865; GO:0061630,1218.598221,1.375924638,0.341829125,4.025182576,5.69E-05,0.000412791,2198,1249,1323,1492,1523,922,2253,595,612,699,530,677
g12645,619.3132551,0.793043018,0.1693024,4.684180612,2.81E-06,2.83E-05,655,679,564,398,656,565,564,839,712,751,299,965,887,224,589,550,sp,Q9P0J7,KCMF1_HUMAN,60.641,343,116,5,1,1017,1,328,8.36E-130,380,Q9P0J7,reviewed,KCMF1_HUMAN,E3 ubiquitin-protein ligase KCMF1 (EC 2.3.2.27) (FGF-induced in gastric cancer) (Potassium channel modulatory factor) (PCMF) (ZZ-type zinc finger-containing protein 1),KCMF1 FIGC ZZZ1,Homo sapiens (Human),381,negative regulation of HRI-mediated signaling [GO:0141191]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked ubiquitination [GO:0070534]; response to oxidative stress [GO:0006979]; synaptic signaling [GO:0099536]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005576; GO:0005737; GO:0005764; GO:0005770; GO:0005829; GO:0005886; GO:0006511; GO:0006979; GO:0008270; GO:0043161; GO:0045202; GO:0061630; GO:0070534; GO:0070936; GO:0099536; GO:0141191; GO:1904813,344.3604404,0.499874898,0.190384092,2.625612738,0.008649316,0.028479148,436,326,306,322,283,352,498,379,319,312,254,338
g14607,498.0910277,0.985291806,0.410259555,2.401630368,0.016322192,0.046150906,386,540,476,406,429,342,468,551,449,500,137,534,490,320,146,1007,sp,Q5NVK7,SPOP_PONAB,81.163,361,67,1,4,1086,15,374,0,596,Q5NVK7,reviewed,SPOP_PONAB,Speckle-type POZ protein,SPOP,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),374,localization [GO:0051179]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein polyubiquitination [GO:0000209]; regulation of proteolysis [GO:0030162],GO:0000209; GO:0005634; GO:0005737; GO:0016607; GO:0030162; GO:0031463; GO:0031625; GO:0043161; GO:0051179,372.7141995,1.393825395,0.351405735,3.966427567,7.30E-05,0.000514821,533,324,417,252,592,429,376,260,220,331,180,166
g4190,1956.674336,1.128377735,0.246251434,4.582217922,4.60E-06,4.38E-05,2567,1571,1468,1049,2250,1674,1129,1412,1704,2218,1858,2092,2942,872,2404,1898,sp,P60901,PSA6_RAT,79.268,246,51,0,1,738,1,246,3.25E-151,424,P60901,reviewed,PSA6_RAT,Proteasome subunit alpha type-6 (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain) (Proteasome subunit alpha-1) (alpha-1),Psma6,Rattus norvegicus (Rat),246,positive regulation of NF-kappaB transcription factor activity [GO:0051092]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; proteolysis involved in protein catabolic process [GO:0051603],GO:0000502; GO:0000932; GO:0003723; GO:0005634; GO:0005737; GO:0005839; GO:0005840; GO:0016363; GO:0019773; GO:0030016; GO:0030017; GO:0043161; GO:0051059; GO:0051092; GO:0051603,865.9911937,1.015922234,0.231926204,4.380368486,1.18E-05,0.000106325,1730,811,988,1297,604,636,790,703,660,685,642,667
g2520,3521.273185,0.966110107,0.216466512,4.463092692,8.08E-06,7.21E-05,3939,2973,3220,2744,4081,3284,1909,3302,3090,4307,2943,3772,4980,1240,5098,3105,sp,Q32KL2,PSB5_BOVIN,62.637,273,85,4,1,810,1,259,6.65E-116,336,Q32KL2,reviewed,PSB5_BOVIN,Proteasome subunit beta type-5 (EC 3.4.25.1),PSMB5,Bos taurus (Bovine),263,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; response to oxidative stress [GO:0006979],GO:0004175; GO:0004298; GO:0005634; GO:0005654; GO:0005813; GO:0005829; GO:0005839; GO:0006979; GO:0019774; GO:0043161,1378.59344,0.949555244,0.306093306,3.102175792,0.001921038,0.008221243,2483,1052,1468,1878,1259,1063,1437,1258,1479,1014,543,1138
g16729,364.9128575,1.418742757,0.291450713,4.867865115,1.13E-06,1.25E-05,199,258,356,148,347,271,319,254,467,520,180,428,374,203,318,550,sp,Q9VBP9,NPL4_DROME,51.266,316,143,1,1,915,337,652,4.29E-112,341,Q9VBP9,reviewed,NPL4_DROME,Nuclear protein localization protein 4 homolog,Npl4 CG4673,Drosophila melanogaster (Fruit fly),652,cellular response to virus [GO:0098586]; negative regulation of smoothened signaling pathway [GO:0045879]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005634; GO:0005654; GO:0005829; GO:0006511; GO:0031625; GO:0043130; GO:0043161; GO:0045879; GO:0046872; GO:0071795; GO:0098586,199.7291642,1.262087244,0.313762796,4.022424778,5.76E-05,0.00041732,431,210,141,227,230,172,199,135,146,101,131,145
g16728,264.9936516,1.264355462,0.305868755,4.133653536,3.57E-05,0.000262526,227,226,241,104,280,153,231,229,271,445,121,311,299,128,196,402,sp,P60670,NPL4_MOUSE,45.148,237,94,3,1,606,1,236,6.48E-67,196,P60670,reviewed,NPL4_MOUSE,Nuclear protein localization protein 4 homolog (Protein NPL4),Nploc4 Kiaa1499 Npl4,Mus musculus (Mouse),608,"ERAD pathway [GO:0036503]; Golgi organization [GO:0007030]; negative regulation of RIG-I signaling pathway [GO:0039536]; negative regulation of type I interferon production [GO:0032480]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; retrograde protein transport, ER to cytosol [GO:0030970]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0005634; GO:0005783; GO:0005829; GO:0006511; GO:0007030; GO:0030970; GO:0031625; GO:0032480; GO:0034098; GO:0036501; GO:0036503; GO:0039536; GO:0042175; GO:0043130; GO:0043161; GO:0044877; GO:0046872; GO:0051117,131.6924371,1.739631347,0.324588333,5.359500548,8.35E-08,1.34E-06,215,128,115,262,141,143,125,76,89,60,52,50
g17771,356.3116624,0.847676844,0.277150046,3.058548448,0.002224121,0.008687607,456,242,330,258,261,393,420,373,427,570,133,775,388,117,216,346,sp,Q969H0,FBXW7_HUMAN,64.236,288,88,5,847,1707,195,468,9.88E-119,370,Q969H0,reviewed,FBXW7_HUMAN,F-box/WD repeat-containing protein 7 (Archipelago homolog) (hAgo) (F-box and WD-40 domain-containing protein 7) (F-box protein FBX30) (SEL-10) (hCdc4),FBXW7 FBW7 FBX30 SEL10,Homo sapiens (Human),707,cellular response to UV [GO:0034644]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; lipid homeostasis [GO:0055088]; lung development [GO:0030324]; negative regulation of gene expression [GO:0010629]; negative regulation of hepatocyte proliferation [GO:2000346]; negative regulation of Notch signaling pathway [GO:0045746]; negative regulation of osteoclast development [GO:2001205]; negative regulation of SREBP signaling pathway [GO:2000639]; negative regulation of triglyceride biosynthetic process [GO:0010868]; Notch signaling pathway [GO:0007219]; positive regulation of epidermal growth factor-activated receptor activity [GO:0045741]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903378]; positive regulation of proteasomal protein catabolic process [GO:1901800]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of ubiquitin-dependent protein catabolic process [GO:2000060]; positive regulation of ubiquitin-protein transferase activity [GO:0051443]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein destabilization [GO:0031648]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of cell migration involved in sprouting angiogenesis [GO:0090049]; regulation of circadian rhythm [GO:0042752]; regulation of lipid storage [GO:0010883]; regulation of mitophagy [GO:1901524]; regulation of protein localization [GO:0032880]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; sister chromatid cohesion [GO:0007062]; ubiquitin recycling [GO:0010992]; vasculature development [GO:0001944]; vasculogenesis [GO:0001570],GO:0001570; GO:0001944; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0006281; GO:0006974; GO:0007062; GO:0007219; GO:0010629; GO:0010868; GO:0010883; GO:0010992; GO:0016567; GO:0019005; GO:0030324; GO:0030332; GO:0030674; GO:0031146; GO:0031398; GO:0031625; GO:0031648; GO:0032880; GO:0032991; GO:0034644; GO:0042752; GO:0042802; GO:0043130; GO:0043161; GO:0045741; GO:0045746; GO:0048471; GO:0048511; GO:0050816; GO:0050821; GO:0051443; GO:0055088; GO:0070374; GO:0090049; GO:0097027; GO:1901524; GO:1901800; GO:1902806; GO:1903378; GO:1903955; GO:1990452; GO:1990756; GO:2000060; GO:2000346; GO:2000639; GO:2001205,341.6857397,1.036329503,0.258825525,4.003969486,6.23E-05,0.0004475,502,350,404,218,378,425,410,269,242,225,255,248
g17770,168.181095,1.081507839,0.258342391,4.18633518,2.83E-05,0.000215101,176,108,126,135,149,166,126,163,215,251,75,317,182,66,111,210,sp,Q969H0,FBXW7_HUMAN,89.048,210,23,0,1,630,498,707,9.52E-126,374,Q969H0,reviewed,FBXW7_HUMAN,F-box/WD repeat-containing protein 7 (Archipelago homolog) (hAgo) (F-box and WD-40 domain-containing protein 7) (F-box protein FBX30) (SEL-10) (hCdc4),FBXW7 FBW7 FBX30 SEL10,Homo sapiens (Human),707,cellular response to UV [GO:0034644]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; lipid homeostasis [GO:0055088]; lung development [GO:0030324]; negative regulation of gene expression [GO:0010629]; negative regulation of hepatocyte proliferation [GO:2000346]; negative regulation of Notch signaling pathway [GO:0045746]; negative regulation of osteoclast development [GO:2001205]; negative regulation of SREBP signaling pathway [GO:2000639]; negative regulation of triglyceride biosynthetic process [GO:0010868]; Notch signaling pathway [GO:0007219]; positive regulation of epidermal growth factor-activated receptor activity [GO:0045741]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903378]; positive regulation of proteasomal protein catabolic process [GO:1901800]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of ubiquitin-dependent protein catabolic process [GO:2000060]; positive regulation of ubiquitin-protein transferase activity [GO:0051443]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein destabilization [GO:0031648]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of cell migration involved in sprouting angiogenesis [GO:0090049]; regulation of circadian rhythm [GO:0042752]; regulation of lipid storage [GO:0010883]; regulation of mitophagy [GO:1901524]; regulation of protein localization [GO:0032880]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; sister chromatid cohesion [GO:0007062]; ubiquitin recycling [GO:0010992]; vasculature development [GO:0001944]; vasculogenesis [GO:0001570],GO:0001570; GO:0001944; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0006281; GO:0006974; GO:0007062; GO:0007219; GO:0010629; GO:0010868; GO:0010883; GO:0010992; GO:0016567; GO:0019005; GO:0030324; GO:0030332; GO:0030674; GO:0031146; GO:0031398; GO:0031625; GO:0031648; GO:0032880; GO:0032991; GO:0034644; GO:0042752; GO:0042802; GO:0043130; GO:0043161; GO:0045741; GO:0045746; GO:0048471; GO:0048511; GO:0050816; GO:0050821; GO:0051443; GO:0055088; GO:0070374; GO:0090049; GO:0097027; GO:1901524; GO:1901800; GO:1902806; GO:1903378; GO:1903955; GO:1990452; GO:1990756; GO:2000060; GO:2000346; GO:2000639; GO:2001205,148.0885597,1.184910478,0.346417941,3.420465105,0.000625142,0.003192397,246,166,120,119,186,169,152,72,87,146,144,63
g12053,3609.171139,1.487575159,0.287460569,5.1748842,2.28E-07,3.00E-06,3479,2238,2313,1674,3974,2398,1734,2545,3137,4042,3591,3095,5449,2254,4427,3811,sp,Q60692,PSB6_MOUSE,62.174,230,87,0,1,690,1,230,2.85E-95,281,Q60692,reviewed,PSB6_MOUSE,Proteasome subunit beta type-6 (EC 3.4.25.1) (Low molecular mass protein 19) (Macropain delta chain) (Multicatalytic endopeptidase complex delta chain) (Proteasome delta chain) (Proteasome subunit Y) (Proteasome subunit beta-1) (beta-1),Psmb6 Lmp19,Mus musculus (Mouse),238,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161],GO:0004175; GO:0004298; GO:0005634; GO:0005654; GO:0005739; GO:0005829; GO:0005839; GO:0019774; GO:0043161,1438.858587,1.259398058,0.228737872,5.505857192,3.67E-08,6.45E-07,2795,1451,1578,1840,1336,1365,1214,1187,1169,1047,676,882
g15858,1673.597848,1.0780115,0.22231573,4.849011364,1.24E-06,1.36E-05,1587,1313,1449,1175,1629,1480,1326,1578,1902,2037,1180,2222,1586,899,1342,1920,sp,Q4R7L3,PRS6B_MACFA,85.442,419,60,1,1,1257,1,418,0,680,Q4R7L3,reviewed,PRS6B_MACFA,26S proteasome regulatory subunit 6B (26S proteasome AAA-ATPase subunit RPT3) (Proteasome 26S subunit ATPase 4),PSMC4 QtsA-14940,Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey),418,blastocyst development [GO:0001824]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161],GO:0001824; GO:0005524; GO:0005654; GO:0005829; GO:0008540; GO:0016887; GO:0022624; GO:0036402; GO:0043161,966.6397039,1.296128463,0.217306589,5.964515232,2.45E-09,5.71E-08,2012,990,1175,1080,867,964,1086,723,737,649,428,546
g1447,24607.1503,1.73523704,0.353122085,4.91398616,8.92E-07,1.01E-05,12416,10573,16218,14048,22512,16997,13533,15184,24067,30267,17194,31414,29052,20966,10997,36156,sp,P23787,TERA_XENLA,87.223,767,96,2,2155,4455,10,774,0,1330,P23787,reviewed,TERA_XENLA,Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (p97) (Valosin-containing protein) (VCP),vcp,Xenopus laevis (African clawed frog),805,autophagosome maturation [GO:0097352]; autophagy [GO:0006914]; cellular response to arsenite ion [GO:1903843]; cellular response to heat [GO:0034605]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; double-strand break repair [GO:0006302]; endoplasmic reticulum stress-induced pre-emptive quality control [GO:0061857]; endosome to lysosome transport via multivesicular body sorting pathway [GO:0032510]; ERAD pathway [GO:0036503]; interstrand cross-link repair [GO:0036297]; macroautophagy [GO:0016236]; proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of protein localization to chromatin [GO:1905634]; stress granule disassembly [GO:0035617]; translesion synthesis [GO:0019985],GO:0000785; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0006281; GO:0006302; GO:0006914; GO:0006974; GO:0008289; GO:0010494; GO:0010498; GO:0016236; GO:0016567; GO:0016887; GO:0019985; GO:0032510; GO:0034605; GO:0035617; GO:0035861; GO:0036297; GO:0036503; GO:0042802; GO:0043161; GO:0044877; GO:0061857; GO:0097352; GO:1903843; GO:1905634,15111.59746,1.640544969,0.324675797,5.052871148,4.35E-07,5.78E-06,23115,14364,14613,18800,20762,18543,9586,6852,9186,7080,12576,7029
g4233,4105.759743,1.393109269,0.239991857,5.804818915,6.44E-09,1.20E-07,3681,3133,3107,2178,3632,2813,2317,3536,4677,6051,3443,4687,5916,2307,3045,4148,sp,P48601,PRS4_DROME,89.342,441,45,1,1,1323,1,439,0,771,P48601,reviewed,PRS4_DROME,26S proteasome regulatory subunit 4 (P26s4),Rpt2 P26s4 Pros26.4 CG5289,Drosophila melanogaster (Fruit fly),439,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161],GO:0005524; GO:0005654; GO:0005829; GO:0005838; GO:0008540; GO:0016887; GO:0036402; GO:0043161,1971.977593,1.302894447,0.297296573,4.38247382,1.17E-05,0.000105564,4116,1772,1712,1988,2281,2115,1683,1501,1517,969,1387,1157
g15882,80.87039413,1.894125436,0.498225167,3.801745798,0.00014368,0.000867622,71,30,92,48,13,22,42,46,74,49,190,114,123,47,16,111,sp,Q9C040,TRIM2_HUMAN,34.969,163,96,3,4,489,3,156,3.63E-26,108,Q9C040,reviewed,TRIM2_HUMAN,Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING finger protein 86) (RING-type E3 ubiquitin transferase TRIM2),TRIM2 KIAA0517 RNF86,Homo sapiens (Human),744,negative regulation of translation [GO:0017148]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein polyubiquitination [GO:0000209]; regulation of neuron apoptotic process [GO:0043523],GO:0000209; GO:0004842; GO:0005737; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0043523; GO:0061630,158.4770846,3.846256325,0.782095257,4.917887292,8.75E-07,1.07E-05,313,751,213,23,70,292,47,27,0,15,40,25
