gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g4404	132.862539028844	-0.902217527912307	0.372361256991882	-2.42296294518088	0.0153944968563114	0.0455524651198315	190	92	97	85	26	29	324	233	156	245	214	119	sp	Q8R418	DICER_MOUSE	48.611	648	241	12	1537	3291	1291	1909	4.32e-172	556	Q8R418	reviewed	DICER_MOUSE	Endoribonuclease Dicer (EC 3.1.26.3) (Double-strand-specific ribonuclease mDCR-1)	Dicer1 Dicer Mdcr	Mus musculus (Mouse)	1916	angiogenesis [GO:0001525]; apoptotic DNA fragmentation [GO:0006309]; branching morphogenesis of an epithelial tube [GO:0048754]; cardiac muscle cell development [GO:0055013]; cardiac neural crest cell development involved in outflow tract morphogenesis [GO:0061309]; cartilage development [GO:0051216]; cell population proliferation [GO:0008283]; cerebral cortex development [GO:0021987]; defense response to virus [GO:0051607]; digestive tract development [GO:0048565]; embryonic hindlimb morphogenesis [GO:0035116]; embryonic limb morphogenesis [GO:0030326]; epidermis morphogenesis [GO:0048730]; ganglion development [GO:0061548]; gene expression [GO:0010467]; global gene silencing by mRNA cleavage [GO:0098795]; hair follicle cell proliferation [GO:0071335]; hair follicle development [GO:0001942]; hair follicle morphogenesis [GO:0031069]; inner ear receptor cell development [GO:0060119]; intestinal epithelial cell development [GO:0060576]; lung development [GO:0030324]; meiotic spindle organization [GO:0000212]; miRNA processing [GO:0035196]; mRNA stabilization [GO:0048255]; multicellular organism growth [GO:0035264]; myoblast differentiation involved in skeletal muscle regeneration [GO:0014835]; negative regulation of glial cell proliferation [GO:0060253]; negative regulation of Schwann cell proliferation [GO:0010626]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nerve development [GO:0021675]; neuron projection morphogenesis [GO:0048812]; olfactory bulb interneuron differentiation [GO:0021889]; pericentric heterochromatin formation [GO:0031508]; peripheral nervous system myelin formation [GO:0032290]; positive regulation of collagen biosynthetic process [GO:0032967]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of endothelial cell-matrix adhesion via fibronectin [GO:1904906]; positive regulation of establishment of endothelial barrier [GO:1903142]; positive regulation of gene expression [GO:0010628]; positive regulation of hepatic stellate cell proliferation [GO:1904899]; positive regulation of miRNA metabolic process [GO:2000630]; positive regulation of myelination [GO:0031643]; positive regulation of Schwann cell differentiation [GO:0014040]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of vascular endothelial cell proliferation [GO:1905564]; post-embryonic development [GO:0009791]; pre-miRNA processing [GO:0031054]; regulation of cell cycle [GO:0051726]; regulation of enamel mineralization [GO:0070173]; regulation of epithelial cell differentiation [GO:0030856]; regulation of gene expression [GO:0010468]; regulation of inflammatory response [GO:0050727]; regulation of miRNA metabolic process [GO:2000628]; regulation of muscle cell apoptotic process [GO:0010660]; regulation of myelination [GO:0031641]; regulation of neurogenesis [GO:0050767]; regulation of neuron differentiation [GO:0045664]; regulation of Notch signaling pathway [GO:0008593]; regulation of odontogenesis of dentin-containing tooth [GO:0042487]; regulation of oligodendrocyte differentiation [GO:0048713]; regulation of protein phosphorylation [GO:0001932]; regulation of regulatory T cell differentiation [GO:0045589]; regulation of RNA metabolic process [GO:0051252]; regulation of stem cell differentiation [GO:2000736]; regulation of viral genome replication [GO:0045069]; regulatory ncRNA-mediated post-transcriptional gene silencing [GO:0035194]; reproductive structure development [GO:0048608]; RISC complex assembly [GO:0070922]; RNA processing [GO:0006396]; rRNA processing [GO:0006364]; siRNA processing [GO:0030422]; spermatogonial cell division [GO:0007284]; spinal cord motor neuron differentiation [GO:0021522]; spindle assembly [GO:0051225]; spleen development [GO:0048536]; stem cell population maintenance [GO:0019827]; trophectodermal cell proliferation [GO:0001834]; zygote asymmetric cell division [GO:0010070]	GO:0000122; GO:0000212; GO:0001525; GO:0001834; GO:0001932; GO:0001942; GO:0003677; GO:0003723; GO:0004386; GO:0004525; GO:0004530; GO:0005524; GO:0005634; GO:0005737; GO:0005793; GO:0005829; GO:0006309; GO:0006364; GO:0006396; GO:0007284; GO:0008283; GO:0008593; GO:0009791; GO:0010070; GO:0010467; GO:0010468; GO:0010595; GO:0010626; GO:0010628; GO:0010660; GO:0014040; GO:0014835; GO:0016442; GO:0019827; GO:0021522; GO:0021675; GO:0021889; GO:0021987; GO:0030324; GO:0030326; GO:0030422; GO:0030424; GO:0030425; GO:0030426; GO:0030856; GO:0031054; GO:0031069; GO:0031508; GO:0031641; GO:0031643; GO:0032290; GO:0032967; GO:0035116; GO:0035194; GO:0035196; GO:0035198; GO:0035264; GO:0042487; GO:0045069; GO:0045589; GO:0045664; GO:0045944; GO:0046872; GO:0048255; GO:0048471; GO:0048536; GO:0048565; GO:0048608; GO:0048713; GO:0048730; GO:0048754; GO:0048812; GO:0050727; GO:0050767; GO:0051216; GO:0051225; GO:0051252; GO:0051607; GO:0051726; GO:0055013; GO:0060119; GO:0060253; GO:0060576; GO:0061309; GO:0061548; GO:0070173; GO:0070578; GO:0070922; GO:0071335; GO:0098795; GO:0098978; GO:0099092; GO:1903142; GO:1904899; GO:1904906; GO:1905564; GO:2000628; GO:2000630; GO:2000736
g12707	39.2189074616065	-2.49017322527961	0.943500953320503	-2.63929062977185	0.00830797234118417	0.02751082143878	39	4	21	0	5	0	45	42	24	82	154	113	sp	P02504	CRYAA_CHICK	39.604	101	58	1	412	705	62	162	2.84e-18	83.2	P02504	reviewed	CRYAA_CHICK	Alpha-crystallin A chain	CRYAA	Gallus gallus (Chicken)	173	lens development in camera-type eye [GO:0002088]; negative regulation of apoptotic process [GO:0043066]; negative regulation of intracellular transport [GO:0032387]; protein homooligomerization [GO:0051260]; protein refolding [GO:0042026]; response to heat [GO:0009408]; visual perception [GO:0007601]	GO:0002088; GO:0005212; GO:0005634; GO:0005737; GO:0007601; GO:0009408; GO:0032387; GO:0042026; GO:0042802; GO:0043066; GO:0046872; GO:0051082; GO:0051260; GO:0070062
g15574	266.040716541191	1.21710356162613	0.453050967618895	2.68646057202543	0.00722134704558063	0.0246032943423813	401	912	286	177	56	277	400	224	124	146	134	194	sp	Q8NDA2	HMCN2_HUMAN	26.074	978	573	26	97	2754	3495	4414	6.95e-52	206	Q8NDA2	reviewed	HMCN2_HUMAN	Hemicentin-2	HMCN2	Homo sapiens (Human)	5079	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; synapse organization [GO:0050808]	GO:0005509; GO:0005576; GO:0005886; GO:0007156; GO:0008046; GO:0030424; GO:0032154; GO:0043025; GO:0050808; GO:0062023
g15576	31.6645881942011	4.42400572336105	1.72695863225851	2.56173230830396	0.0104151560776973	0.0331854381592873	42	131	48	0	0	116	0	6	0	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14623	453.754997112577	-1.47532724059059	0.328249624022613	-4.49452834861117	6.97243147756004e-06	6.67895280655658e-05	143	226	381	266	133	96	1043	737	696	1183	459	820	sp	O15541	R113A_HUMAN	55.758	330	133	7	16	978	13	338	1.07e-119	351	O15541	reviewed	R113A_HUMAN	E3 ubiquitin-protein ligase RNF113A (EC 2.3.2.27) (Cwc24 homolog) (RING finger protein 113A) (Zinc finger protein 183)	RNF113A RNF113 ZNF183	Homo sapiens (Human)	343	DNA repair [GO:0006281]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of chemokine-mediated signaling pathway [GO:0070100]; protein ubiquitination [GO:0016567]; snoRNA splicing [GO:0034247]	GO:0000398; GO:0005634; GO:0005654; GO:0005684; GO:0006281; GO:0016567; GO:0016607; GO:0034247; GO:0046872; GO:0061630; GO:0070100; GO:0071005
g5751	7.53031756785265	5.63764894972317	2.20609091612832	2.55549257218157	0.0106037624218755	0.033673429601898	0	26	11	0	0	41	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g5752	11.9101104222505	7.29248065178346	2.37268818758326	3.07350990743176	0.00211556662927152	0.00889139053527319	0	60	37	0	0	37	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g15392	77.0924179274773	-1.7380378000609	0.678970268498629	-2.55981429629332	0.0104728109099569	0.0333220766029607	28	17	68	2	21	47	135	38	100	94	332	126	sp	P16884	NFH_RAT	28.249	177	121	1	32	544	503	679	1.18e-11	67.4	P16884	reviewed	NFH_RAT	Neurofilament heavy polypeptide (NF-H) (200 kDa neurofilament protein) (Neurofilament triplet H protein)	Nefh Nfh	Rattus norvegicus (Rat)	1072	axon development [GO:0061564]; axon regeneration [GO:0031103]; cellular response to estradiol stimulus [GO:0071392]; cellular response to hydroperoxide [GO:0071447]; cellular response to leukemia inhibitory factor [GO:1990830]; cellular response to oxidative stress [GO:0034599]; cerebral cortex development [GO:0021987]; hippocampus development [GO:0021766]; intermediate filament bundle assembly [GO:0045110]; intermediate filament cytoskeleton organization [GO:0045104]; microtubule cytoskeleton organization [GO:0000226]; neurofilament bundle assembly [GO:0033693]; neurofilament cytoskeleton organization [GO:0060052]; neuron projection development [GO:0031175]; ovarian follicle atresia [GO:0001552]; peripheral nervous system neuron axonogenesis [GO:0048936]; postsynaptic modulation of chemical synaptic transmission [GO:0099170]; regulation of organelle transport along microtubule [GO:1902513]; response to acrylamide [GO:1903937]; response to cocaine [GO:0042220]; response to sodium arsenite [GO:1903935]; spinal cord development [GO:0021510]	GO:0000226; GO:0001552; GO:0005200; GO:0005737; GO:0005856; GO:0005882; GO:0005883; GO:0014069; GO:0015643; GO:0019901; GO:0021510; GO:0021766; GO:0021987; GO:0030424; GO:0030674; GO:0031103; GO:0031175; GO:0033693; GO:0034599; GO:0042220; GO:0043025; GO:0043204; GO:0044877; GO:0045104; GO:0045110; GO:0048936; GO:0060052; GO:0061564; GO:0071392; GO:0071447; GO:0097418; GO:0097440; GO:0098685; GO:0098794; GO:0099160; GO:0099170; GO:0099184; GO:0150017; GO:1902513; GO:1903935; GO:1903937; GO:1990830
g18628	57.9433548257292	2.3657868667073	0.79371856741644	2.98063692072614	0.0028764961493381	0.011551429908123	96	231	120	9	33	56	71	11	12	31	0	29	sp	P14099	PDE2A_BOVIN	52.614	899	379	14	115	2724	23	903	0	838	P14099	reviewed	PDE2A_BOVIN	cGMP-dependent 3',5'-cyclic phosphodiesterase (EC 3.1.4.17) (Cyclic GMP-stimulated phosphodiesterase) (CGS-PDE) (cGSPDE)	PDE2A	Bos taurus (Bovine)	921	cAMP-mediated signaling [GO:0019933]; cellular response to cGMP [GO:0071321]; cellular response to granulocyte macrophage colony-stimulating factor stimulus [GO:0097011]; cellular response to macrophage colony-stimulating factor stimulus [GO:0036006]; cellular response to mechanical stimulus [GO:0071260]; cGMP catabolic process [GO:0046069]; cGMP-mediated signaling [GO:0019934]; establishment of endothelial barrier [GO:0061028]; GMP catabolic process [GO:0046038]; negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0106072]; negative regulation of cAMP-mediated signaling [GO:0043951]; negative regulation of cGMP-mediated signaling [GO:0010754]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of vascular permeability [GO:0043116]; positive regulation of gene expression [GO:0010628]; positive regulation of inflammatory response [GO:0050729]; positive regulation of vascular permeability [GO:0043117]; regulation of cAMP-mediated signaling [GO:0043949]; regulation of mitochondrion organization [GO:0010821]; signal transduction [GO:0007165]	GO:0000122; GO:0004115; GO:0004118; GO:0005634; GO:0005737; GO:0005741; GO:0005743; GO:0005759; GO:0005783; GO:0005794; GO:0005829; GO:0005886; GO:0007165; GO:0010628; GO:0010754; GO:0010821; GO:0019933; GO:0019934; GO:0030553; GO:0036006; GO:0042734; GO:0042803; GO:0043116; GO:0043117; GO:0043949; GO:0043951; GO:0046038; GO:0046069; GO:0046872; GO:0047555; GO:0048471; GO:0050729; GO:0061028; GO:0071260; GO:0071321; GO:0097011; GO:0097060; GO:0106072
g1122	86.3955618649282	0.689365430217948	0.282850825835184	2.43720494074017	0.0148012880644314	0.0440862924077889	95	98	98	122	72	54	101	94	72	49	76	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1120	147.583793322433	-1.43955176076558	0.384257232418395	-3.74632313803307	0.000179445413942924	0.00111210555818268	58	191	57	46	34	43	427	261	244	349	138	207	sp	Q8HXD5	RN220_MACFA	37.371	388	204	11	379	1494	202	566	1.78e-53	192	Q8HXD5	reviewed	RN220_MACFA	E3 ubiquitin-protein ligase RNF220 (EC 2.3.2.27) (RING finger protein 220) (RING-type E3 ubiquitin transferase RNF220)	RNF220 QflA-23520	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	566	positive regulation of canonical Wnt signaling pathway [GO:0090263]; protein autoubiquitination [GO:0051865]; protein ubiquitination [GO:0016567]	GO:0004842; GO:0005634; GO:0005652; GO:0005737; GO:0008013; GO:0016567; GO:0046872; GO:0051865; GO:0061630; GO:0090263
g19172	89.9007700419651	5.01043671084645	1.30462014117942	3.84053300473871	0.000122767464556971	0.000808017663333205	200	733	53	5	4	56	0	0	17	0	12	6	sp	P70277	SIA7B_MOUSE	34.694	245	126	8	484	1122	131	373	6.26e-36	138	P70277	reviewed	SIA7B_MOUSE	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 (EC 2.4.3.3) (Gal-beta-1,3-GalNAc alpha-2,6-sialyltransferase) (GalNAc alpha-2,6-sialyltransferase II) (ST6GalNAc II) (ST6GalNAcII) (Sialyltransferase 7B) (SIAT7-B)	St6galnac2 Siat7 Siat7b	Mus musculus (Mouse)	373	protein O-linked glycosylation [GO:0006493]; protein sialylation [GO:1990743]	GO:0000139; GO:0001665; GO:0006493; GO:1990743
g6476	376.021237338373	-0.872712885932429	0.322650813261102	-2.70482159059737	0.00683410831025361	0.023573232544944	437	247	268	310	75	121	799	637	424	472	413	820	sp	P08836	FPPS_CHICK	56.598	341	148	0	256	1278	27	367	2.19e-146	424	P08836	reviewed	FPPS_CHICK	Farnesyl pyrophosphate synthase (FPP synthase) (FPS) (EC 2.5.1.10) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Geranyltranstransferase)	FDPS	Gallus gallus (Chicken)	367	cholesterol biosynthetic process [GO:0006695]; farnesyl diphosphate biosynthetic process [GO:0045337]; geranyl diphosphate biosynthetic process [GO:0033384]	GO:0004161; GO:0004337; GO:0005737; GO:0006695; GO:0033384; GO:0045337; GO:0046872
g6479	1738.63863490772	0.66456520095431	0.256267654081134	2.59324651539483	0.00950745958499186	0.030815575274847	1698	1615	2661	1198	1170	2546	2682	1383	1337	1244	1652	1664	sp	Q15599	NHRF2_HUMAN	56.383	94	41	0	73	354	10	103	4.56e-27	114	Q15599	reviewed	NHRF2_HUMAN	Na(+)/H(+) exchange regulatory cofactor NHE-RF2 (NHERF-2) (NHE3 kinase A regulatory protein E3KARP) (SRY-interacting protein 1) (SIP-1) (Sodium-hydrogen exchanger regulatory factor 2) (Solute carrier family 9 isoform A3 regulatory factor 2) (Tyrosine kinase activator protein 1) (TKA-1)	NHERF2 SLC9A3R2	Homo sapiens (Human)	337	protein localization to plasma membrane [GO:0072659]; protein-containing complex assembly [GO:0065003]	GO:0005102; GO:0005634; GO:0005886; GO:0005925; GO:0008013; GO:0012505; GO:0016324; GO:0019902; GO:0031799; GO:0031800; GO:0042802; GO:0043495; GO:0045296; GO:0065003; GO:0070062; GO:0072659
g6478	3.47082232541848	-4.99388262494903	2.09736118037418	-2.38103130337241	0.0172642448097246	0.049962768775032	0	0	0	0	0	0	12	0	0	6	16	16	sp	Q9VE51	CPSF3_DROME	79.412	34	7	0	70	171	177	210	4.33e-13	65.5	Q9VE51	reviewed	CPSF3_DROME	Cleavage and polyadenylation specificity factor 73 (EC 3.1.27.-)	Cpsf73 CG7698	Drosophila melanogaster (Fruit fly)	684	co-transcriptional mRNA 3'-end processing, cleavage and polyadenylation pathway [GO:0180010]; mRNA 3'-end processing by stem-loop binding and cleavage [GO:0006398]	GO:0003723; GO:0004521; GO:0004534; GO:0005847; GO:0006398; GO:0046872; GO:0180010
g22509	833.334791155569	3.9976451356516	1.39401766385723	2.86771483554244	0.00413447997917123	0.0155642386700257	1283	6225	870	10	4	942	2	504	123	8	0	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g17397	1700.993596005	1.13128135967308	0.27138842808353	4.16849519952591	3.06617217611064e-05	0.000239495749872601	2443	1165	1794	2548	1709	1863	1859	1426	978	1649	1021	990	sp	B6RSP1	PKHA7_DANRE	30.172	116	69	4	34	381	152	255	1.02e-06	55.1	B6RSP1	reviewed	PKHA7_DANRE	Pleckstrin homology domain-containing family A member 7 (PH domain-containing family A member 7) (Heart adapter protein 1)	plekha7 hadp1	Danio rerio (Zebrafish) (Brachydanio rerio)	1197	cardiac muscle cell differentiation [GO:0055007]; epithelial cell-cell adhesion [GO:0090136]; regulation of heart contraction [GO:0008016]; zonula adherens maintenance [GO:0045218]	GO:0005737; GO:0005813; GO:0005915; GO:0008016; GO:0045218; GO:0055007; GO:0070097; GO:0090136
g8404	160.739226434088	-0.950112857831041	0.349382731321061	-2.71940417386556	0.00653996415087507	0.0227280441037632	134	100	123	167	28	42	340	194	255	336	257	176	sp	Q8WND5	ELP1_RABIT	43.523	1374	663	24	1	3906	1	1333	0	1030	Q8WND5	reviewed	ELP1_RABIT	Elongator complex protein 1 (ELP1) (IkappaB kinase complex-associated protein) (IKK complex-associated protein)	ELP1 IKAP IKBKAP	Oryctolagus cuniculus (Rabbit)	1333	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation [GO:0002926]	GO:0000049; GO:0002926; GO:0005634; GO:0005737; GO:0005829; GO:0033588
g20835	721.40675620541	1.42440526162993	0.302347971615445	4.71114541969418	2.4632838209422e-06	2.67328664337252e-05	1063	788	617	911	1021	645	701	341	397	481	527	433	sp	Q8VEL2	MTMRE_MOUSE	45.666	646	282	16	37	1863	28	641	6.26e-159	474	Q8VEL2	reviewed	MTMRE_MOUSE	Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14 (EC 3.1.3.95) (Myotubularin-related protein 14) (Phosphatidylinositol-3-phosphate phosphatase) (mJumpy)	Mtmr14	Mus musculus (Mouse)	648		GO:0001726; GO:0004438; GO:0048471; GO:0052629
g20839	144.529439128512	-1.70239648628842	0.342282832058386	-4.97365431988138	6.57024251871079e-07	8.31398126016032e-06	51	68	82	75	41	32	325	244	220	259	419	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g24109	102.162982420435	0.999064807404709	0.380025310217116	2.62894281129308	0.00856507634704978	0.0282481602403522	230	75	88	121	98	82	141	67	52	70	45	134	sp	Q9Z136	TSC1_RAT	36.76	321	194	4	4	957	656	970	1.93e-42	167	Q9Z136	reviewed	TSC1_RAT	Hamartin (Tuberous sclerosis 1 protein homolog)	Tsc1	Rattus norvegicus (Rat)	1163	adaptive immune response [GO:0002250]; adult locomotory behavior [GO:0008344]; associative learning [GO:0008306]; cardiac muscle cell differentiation [GO:0055007]; cell population proliferation [GO:0008283]; cell projection organization [GO:0030030]; cell-matrix adhesion [GO:0007160]; cellular response to decreased oxygen levels [GO:0036294]; cellular response to starvation [GO:0009267]; cerebral cortex development [GO:0021987]; glucose import [GO:0046323]; hippocampus development [GO:0021766]; kidney development [GO:0001822]; memory T cell differentiation [GO:0043379]; myelination [GO:0042552]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cell size [GO:0045792]; negative regulation of cellular response to oxidative stress [GO:1900408]; negative regulation of macroautophagy [GO:0016242]; negative regulation of neuron projection development [GO:0010977]; negative regulation of TOR signaling [GO:0032007]; negative regulation of TORC1 signaling [GO:1904262]; negative regulation of translation [GO:0017148]; nervous system development [GO:0007399]; neural tube closure [GO:0001843]; positive regulation of focal adhesion assembly [GO:0051894]; positive regulation of macroautophagy [GO:0016239]; positive regulation of stress fiber assembly [GO:0051496]; potassium ion transport [GO:0006813]; protein stabilization [GO:0050821]; regulation of cell cycle [GO:0051726]; regulation of cell-matrix adhesion [GO:0001952]; regulation of focal adhesion assembly [GO:0051893]; regulation of stress fiber assembly [GO:0051492]; regulation of translation [GO:0006417]; response to insulin [GO:0032868]; response to nutrient levels [GO:0031667]; response to peptide [GO:1901652]; ribosomal subunit export from nucleus [GO:0000054]; synapse organization [GO:0050808]	GO:0000054; GO:0001822; GO:0001843; GO:0001952; GO:0002250; GO:0005634; GO:0005737; GO:0005765; GO:0005829; GO:0005884; GO:0005938; GO:0006417; GO:0006813; GO:0007160; GO:0007399; GO:0008283; GO:0008285; GO:0008306; GO:0008344; GO:0009267; GO:0010977; GO:0014069; GO:0016020; GO:0016239; GO:0016242; GO:0017148; GO:0021766; GO:0021987; GO:0030027; GO:0030030; GO:0030426; GO:0030544; GO:0031667; GO:0032007; GO:0032868; GO:0032991; GO:0033596; GO:0036294; GO:0042030; GO:0042552; GO:0042995; GO:0043379; GO:0044183; GO:0045792; GO:0046323; GO:0048471; GO:0050808; GO:0050821; GO:0051087; GO:0051492; GO:0051496; GO:0051726; GO:0051879; GO:0051893; GO:0051894; GO:0055007; GO:0101031; GO:1900408; GO:1901652; GO:1904262
g2163	13.6556119043311	-2.58327414323711	0.968061722487617	-2.66850148418109	0.00761904418964872	0.0256866972707996	0	11	7	0	0	4	33	37	16	37	44	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g5594	8.79940632726524	-6.33722863260477	1.96671328887643	-3.22224325652733	0.001271910994615	0.00580383760298783	0	0	0	0	0	0	46	46	32	0	10	0	sp	Q5Y4N8	AGRE1_RAT	27.437	277	182	7	1786	2601	647	909	3.98e-13	77.4	Q5Y4N8	reviewed	AGRE1_RAT	Adhesion G protein-coupled receptor E2 (EGF-like module receptor 1) (EGF-like module-containing mucin-like hormone receptor-like 1) (EMR1 hormone receptor)	Adgre1 Emr1	Rattus norvegicus (Rat)	932	adaptive immune response [GO:0002250]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell surface receptor signaling pathway [GO:0007166]; cellular response to transforming growth factor beta stimulus [GO:0071560]; cellular response to tumor necrosis factor [GO:0071356]	GO:0002250; GO:0004930; GO:0005509; GO:0005886; GO:0007166; GO:0007189; GO:0009897; GO:0071356; GO:0071560; GO:0071944
g5592	1219.79466921682	0.586374971449596	0.195695887482972	2.99635817078995	0.00273225304302326	0.0110583024596189	1258	1414	1381	1459	886	1056	1812	1038	878	1679	764	1134	sp	Q9H1K1	ISCU_HUMAN	80.916	131	25	0	82	474	35	165	4.45e-78	232	Q9H1K1	reviewed	ISCU_HUMAN	Iron-sulfur cluster assembly enzyme ISCU (NifU-like N-terminal domain-containing protein) (NifU-like protein)	ISCU NIFUN	Homo sapiens (Human)	167	[2Fe-2S] cluster assembly [GO:0044571]; [4Fe-4S] cluster assembly [GO:0044572]; intracellular iron ion homeostasis [GO:0006879]; iron-sulfur cluster assembly [GO:0016226]; negative regulation of iron ion import across plasma membrane [GO:1904439]; positive regulation of aconitate hydratase activity [GO:1904234]; positive regulation of mitochondrial electron transport, NADH to ubiquinone [GO:1902958]	GO:0005506; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0006879; GO:0008198; GO:0008270; GO:0016226; GO:0042803; GO:0044571; GO:0044572; GO:0051537; GO:0060090; GO:0099128; GO:1902958; GO:1904234; GO:1904439; GO:1990229
g5591	32.7212879022746	-2.4807126559462	1.03638405675704	-2.39362294293548	0.0166828891961216	0.048568495131861	6	44	10	0	0	0	91	50	36	91	34	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g5599	182.416225869857	1.7734307583884	0.652732297976324	2.71693428360538	0.00658896890384109	0.0228587316046944	190	441	330	39	240	186	181	200	7	56	112	65	sp	Q8N7X0	ADGB_HUMAN	34.393	535	254	7	2263	3849	629	1072	8.13e-89	321	Q8N7X0	reviewed	ADGB_HUMAN	Androglobin	ADGB C6orf103	Homo sapiens (Human)	1667	proteolysis [GO:0006508]; spermatid development [GO:0007286]	GO:0004198; GO:0006508; GO:0007286; GO:0019825; GO:0020037; GO:0046872; GO:0097225; GO:0097227
g5598	125.341143682336	1.90503003117275	0.616871883832467	3.08821017961993	0.00201365999027576	0.00852863690319331	109	361	292	10	88	201	104	104	24	47	76	38	sp	G3UZ78	ADGB_MOUSE	39.322	295	151	6	1	807	1120	1412	4.61e-35	143	G3UZ78	reviewed	ADGB_MOUSE	Androglobin	Adgb	Mus musculus (Mouse)	1657	proteolysis [GO:0006508]; spermatid development [GO:0007286]; spermatogenesis [GO:0007283]	GO:0004198; GO:0006508; GO:0007283; GO:0007286; GO:0019825; GO:0020037; GO:0036126; GO:0046872; GO:0097225; GO:0097227
g3345	11006.1684047044	1.59163107397702	0.45925904248709	3.46564994204063	0.000528951487826804	0.00277786085268022	12417	9458	7189	33475	12042	5311	9446	7919	7711	5438	5176	4613	sp	A0A481NSZ4	BPI_SEBSC	30.851	470	316	6	46	1452	10	471	1.59e-68	230	A0A481NSZ4	reviewed	BPI_SEBSC	Bactericidal permeability-increasing protein (BPI) (Lipopolysaccharide-binding protein) (LBP)	BPI LBP	Sebastes schlegelii (Korean rockfish)	473	defense response to bacterium [GO:0042742]; innate immune response [GO:0045087]	GO:0005615; GO:0008289; GO:0042742; GO:0045087
