gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203,V2,uniprot_accession,gene_name,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Entry,Reviewed,Entry.Name,Protein.names,Gene.Names,Organism,Length,Gene.Ontology.biological.process,Gene.Ontology.IDs
g11649,1218.598221,1.375924638,0.341829125,4.025182576,5.69E-05,0.000412791,2198,1249,1323,1492,1523,922,2253,595,612,699,530,677,sp,Q9ES00,UBE4B_MOUSE,49.164,1076,493,9,337,3435,106,1170,0,1051,Q9ES00,reviewed,UBE4B_MOUSE,Ubiquitin conjugation factor E4 B (EC 2.3.2.27) (RING-type E3 ubiquitin transferase E4 B) (Ubiquitin fusion degradation protein 2),Ube4b Ufd2 Ufd2a,Mus musculus (Mouse),1173,ERAD pathway [GO:0036503]; granzyme-mediated apoptotic signaling pathway [GO:0008626]; neuron projection development [GO:0031175]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein folding [GO:0006457]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; response to endoplasmic reticulum stress [GO:0034976]; response to UV [GO:0009411]; ubiquitin-dependent protein catabolic process [GO:0006511]; ventricular trabecula myocardium morphogenesis [GO:0003222],GO:0000151; GO:0000209; GO:0003222; GO:0005524; GO:0005634; GO:0005737; GO:0006457; GO:0006511; GO:0006513; GO:0008626; GO:0009411; GO:0016567; GO:0019899; GO:0030163; GO:0031175; GO:0034450; GO:0034976; GO:0036503; GO:0043161; GO:0051082; GO:0051117; GO:0051865; GO:0061630
g12645,344.3604404,0.499874898,0.190384092,2.625612738,0.008649316,0.028479148,436,326,306,322,283,352,498,379,319,312,254,338,sp,Q9P0J7,KCMF1_HUMAN,60.641,343,116,5,1,1017,1,328,8.36E-130,380,Q9P0J7,reviewed,KCMF1_HUMAN,E3 ubiquitin-protein ligase KCMF1 (EC 2.3.2.27) (FGF-induced in gastric cancer) (Potassium channel modulatory factor) (PCMF) (ZZ-type zinc finger-containing protein 1),KCMF1 FIGC ZZZ1,Homo sapiens (Human),381,negative regulation of HRI-mediated signaling [GO:0141191]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked ubiquitination [GO:0070534]; response to oxidative stress [GO:0006979]; synaptic signaling [GO:0099536]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005576; GO:0005737; GO:0005764; GO:0005770; GO:0005829; GO:0005886; GO:0006511; GO:0006979; GO:0008270; GO:0043161; GO:0045202; GO:0061630; GO:0070534; GO:0070936; GO:0099536; GO:0141191; GO:1904813
g14607,372.7141995,1.393825395,0.351405735,3.966427567,7.30E-05,0.000514821,533,324,417,252,592,429,376,260,220,331,180,166,sp,Q5NVK7,SPOP_PONAB,81.163,361,67,1,4,1086,15,374,0,596,Q5NVK7,reviewed,SPOP_PONAB,Speckle-type POZ protein,SPOP,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),374,localization [GO:0051179]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein polyubiquitination [GO:0000209]; regulation of proteolysis [GO:0030162],GO:0000209; GO:0005634; GO:0005737; GO:0016607; GO:0030162; GO:0031463; GO:0031625; GO:0043161; GO:0051179
g4190,865.9911937,1.015922234,0.231926204,4.380368486,1.18E-05,0.000106325,1730,811,988,1297,604,636,790,703,660,685,642,667,sp,P60901,PSA6_RAT,79.268,246,51,0,1,738,1,246,3.25E-151,424,P60901,reviewed,PSA6_RAT,Proteasome subunit alpha type-6 (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain) (Proteasome subunit alpha-1) (alpha-1),Psma6,Rattus norvegicus (Rat),246,positive regulation of NF-kappaB transcription factor activity [GO:0051092]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; proteolysis involved in protein catabolic process [GO:0051603],GO:0000502; GO:0000932; GO:0003723; GO:0005634; GO:0005737; GO:0005839; GO:0005840; GO:0016363; GO:0019773; GO:0030016; GO:0030017; GO:0043161; GO:0051059; GO:0051092; GO:0051603
g2521,1874.745592,0.831911535,0.269402338,3.087989287,0.002015157,0.008530975,2230,1845,1690,1610,2162,2077,2685,1333,1276,2219,1181,1446,sp,Q8BZZ3,WWP1_MOUSE,66.667,582,176,5,1060,2763,341,918,0,786,Q8BZZ3,reviewed,WWP1_MOUSE,NEDD4-like E3 ubiquitin-protein ligase WWP1 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase WWP1) (WW domain-containing protein 1),Wwp1,Mus musculus (Mouse),918,lung development [GO:0030324]; negative regulation of DNA-templated transcription [GO:0045892]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; T cell differentiation [GO:0030217],GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0016567; GO:0030217; GO:0030324; GO:0043161; GO:0045892; GO:0061630
g2520,1378.59344,0.949555244,0.306093306,3.102175792,0.001921038,0.008221243,2483,1052,1468,1878,1259,1063,1437,1258,1479,1014,543,1138,sp,Q32KL2,PSB5_BOVIN,62.637,273,85,4,1,810,1,259,6.65E-116,336,Q32KL2,reviewed,PSB5_BOVIN,Proteasome subunit beta type-5 (EC 3.4.25.1),PSMB5,Bos taurus (Bovine),263,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; response to oxidative stress [GO:0006979],GO:0004175; GO:0004298; GO:0005634; GO:0005654; GO:0005813; GO:0005829; GO:0005839; GO:0006979; GO:0019774; GO:0043161
g16729,199.7291642,1.262087244,0.313762796,4.022424778,5.76E-05,0.00041732,431,210,141,227,230,172,199,135,146,101,131,145,sp,Q9VBP9,NPL4_DROME,51.266,316,143,1,1,915,337,652,4.29E-112,341,Q9VBP9,reviewed,NPL4_DROME,Nuclear protein localization protein 4 homolog,Npl4 CG4673,Drosophila melanogaster (Fruit fly),652,cellular response to virus [GO:0098586]; negative regulation of smoothened signaling pathway [GO:0045879]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005634; GO:0005654; GO:0005829; GO:0006511; GO:0031625; GO:0043130; GO:0043161; GO:0045879; GO:0046872; GO:0071795; GO:0098586
g16728,131.6924371,1.739631347,0.324588333,5.359500548,8.35E-08,1.34E-06,215,128,115,262,141,143,125,76,89,60,52,50,sp,P60670,NPL4_MOUSE,45.148,237,94,3,1,606,1,236,6.48E-67,196,P60670,reviewed,NPL4_MOUSE,Nuclear protein localization protein 4 homolog (Protein NPL4),Nploc4 Kiaa1499 Npl4,Mus musculus (Mouse),608,"ERAD pathway [GO:0036503]; Golgi organization [GO:0007030]; negative regulation of RIG-I signaling pathway [GO:0039536]; negative regulation of type I interferon production [GO:0032480]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; retrograde protein transport, ER to cytosol [GO:0030970]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0005634; GO:0005783; GO:0005829; GO:0006511; GO:0007030; GO:0030970; GO:0031625; GO:0032480; GO:0034098; GO:0036501; GO:0036503; GO:0039536; GO:0042175; GO:0043130; GO:0043161; GO:0044877; GO:0046872; GO:0051117
g3771,821.2952088,0.758735642,0.295214214,2.570118939,0.01016636,0.032559415,951,1341,1085,461,545,1011,1144,740,687,931,285,786,sp,Q7TPD1,FBX11_MOUSE,71.357,803,219,5,310,2709,136,930,0,1198,Q7TPD1,reviewed,FBX11_MOUSE,F-box only protein 11,Fbxo11,Mus musculus (Mouse),930,negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel [GO:1904878]; negative regulation of epithelial to mesenchymal transition [GO:0010719]; positive regulation of protein catabolic process [GO:0045732]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of apoptotic process [GO:0042981]; sensory perception of sound [GO:0007605]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004842; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0006511; GO:0007605; GO:0008270; GO:0010719; GO:0016274; GO:0016567; GO:0042981; GO:0043161; GO:0045732; GO:1904878; GO:1990756
g17771,341.6857397,1.036329503,0.258825525,4.003969486,6.23E-05,0.0004475,502,350,404,218,378,425,410,269,242,225,255,248,sp,Q969H0,FBXW7_HUMAN,64.236,288,88,5,847,1707,195,468,9.88E-119,370,Q969H0,reviewed,FBXW7_HUMAN,F-box/WD repeat-containing protein 7 (Archipelago homolog) (hAgo) (F-box and WD-40 domain-containing protein 7) (F-box protein FBX30) (SEL-10) (hCdc4),FBXW7 FBW7 FBX30 SEL10,Homo sapiens (Human),707,cellular response to UV [GO:0034644]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; lipid homeostasis [GO:0055088]; lung development [GO:0030324]; negative regulation of gene expression [GO:0010629]; negative regulation of hepatocyte proliferation [GO:2000346]; negative regulation of Notch signaling pathway [GO:0045746]; negative regulation of osteoclast development [GO:2001205]; negative regulation of SREBP signaling pathway [GO:2000639]; negative regulation of triglyceride biosynthetic process [GO:0010868]; Notch signaling pathway [GO:0007219]; positive regulation of epidermal growth factor-activated receptor activity [GO:0045741]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903378]; positive regulation of proteasomal protein catabolic process [GO:1901800]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of ubiquitin-dependent protein catabolic process [GO:2000060]; positive regulation of ubiquitin-protein transferase activity [GO:0051443]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein destabilization [GO:0031648]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of cell migration involved in sprouting angiogenesis [GO:0090049]; regulation of circadian rhythm [GO:0042752]; regulation of lipid storage [GO:0010883]; regulation of mitophagy [GO:1901524]; regulation of protein localization [GO:0032880]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; sister chromatid cohesion [GO:0007062]; ubiquitin recycling [GO:0010992]; vasculature development [GO:0001944]; vasculogenesis [GO:0001570],GO:0001570; GO:0001944; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0006281; GO:0006974; GO:0007062; GO:0007219; GO:0010629; GO:0010868; GO:0010883; GO:0010992; GO:0016567; GO:0019005; GO:0030324; GO:0030332; GO:0030674; GO:0031146; GO:0031398; GO:0031625; GO:0031648; GO:0032880; GO:0032991; GO:0034644; GO:0042752; GO:0042802; GO:0043130; GO:0043161; GO:0045741; GO:0045746; GO:0048471; GO:0048511; GO:0050816; GO:0050821; GO:0051443; GO:0055088; GO:0070374; GO:0090049; GO:0097027; GO:1901524; GO:1901800; GO:1902806; GO:1903378; GO:1903955; GO:1990452; GO:1990756; GO:2000060; GO:2000346; GO:2000639; GO:2001205
g17770,148.0885597,1.184910478,0.346417941,3.420465105,0.000625142,0.003192397,246,166,120,119,186,169,152,72,87,146,144,63,sp,Q969H0,FBXW7_HUMAN,89.048,210,23,0,1,630,498,707,9.52E-126,374,Q969H0,reviewed,FBXW7_HUMAN,F-box/WD repeat-containing protein 7 (Archipelago homolog) (hAgo) (F-box and WD-40 domain-containing protein 7) (F-box protein FBX30) (SEL-10) (hCdc4),FBXW7 FBW7 FBX30 SEL10,Homo sapiens (Human),707,cellular response to UV [GO:0034644]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; lipid homeostasis [GO:0055088]; lung development [GO:0030324]; negative regulation of gene expression [GO:0010629]; negative regulation of hepatocyte proliferation [GO:2000346]; negative regulation of Notch signaling pathway [GO:0045746]; negative regulation of osteoclast development [GO:2001205]; negative regulation of SREBP signaling pathway [GO:2000639]; negative regulation of triglyceride biosynthetic process [GO:0010868]; Notch signaling pathway [GO:0007219]; positive regulation of epidermal growth factor-activated receptor activity [GO:0045741]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903378]; positive regulation of proteasomal protein catabolic process [GO:1901800]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of ubiquitin-dependent protein catabolic process [GO:2000060]; positive regulation of ubiquitin-protein transferase activity [GO:0051443]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein destabilization [GO:0031648]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of cell migration involved in sprouting angiogenesis [GO:0090049]; regulation of circadian rhythm [GO:0042752]; regulation of lipid storage [GO:0010883]; regulation of mitophagy [GO:1901524]; regulation of protein localization [GO:0032880]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; sister chromatid cohesion [GO:0007062]; ubiquitin recycling [GO:0010992]; vasculature development [GO:0001944]; vasculogenesis [GO:0001570],GO:0001570; GO:0001944; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0006281; GO:0006974; GO:0007062; GO:0007219; GO:0010629; GO:0010868; GO:0010883; GO:0010992; GO:0016567; GO:0019005; GO:0030324; GO:0030332; GO:0030674; GO:0031146; GO:0031398; GO:0031625; GO:0031648; GO:0032880; GO:0032991; GO:0034644; GO:0042752; GO:0042802; GO:0043130; GO:0043161; GO:0045741; GO:0045746; GO:0048471; GO:0048511; GO:0050816; GO:0050821; GO:0051443; GO:0055088; GO:0070374; GO:0090049; GO:0097027; GO:1901524; GO:1901800; GO:1902806; GO:1903378; GO:1903955; GO:1990452; GO:1990756; GO:2000060; GO:2000346; GO:2000639; GO:2001205
g12053,1438.858587,1.259398058,0.228737872,5.505857192,3.67E-08,6.45E-07,2795,1451,1578,1840,1336,1365,1214,1187,1169,1047,676,882,sp,Q60692,PSB6_MOUSE,62.174,230,87,0,1,690,1,230,2.85E-95,281,Q60692,reviewed,PSB6_MOUSE,Proteasome subunit beta type-6 (EC 3.4.25.1) (Low molecular mass protein 19) (Macropain delta chain) (Multicatalytic endopeptidase complex delta chain) (Proteasome delta chain) (Proteasome subunit Y) (Proteasome subunit beta-1) (beta-1),Psmb6 Lmp19,Mus musculus (Mouse),238,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161],GO:0004175; GO:0004298; GO:0005634; GO:0005654; GO:0005739; GO:0005829; GO:0005839; GO:0019774; GO:0043161
g15858,966.6397039,1.296128463,0.217306589,5.964515232,2.45E-09,5.71E-08,2012,990,1175,1080,867,964,1086,723,737,649,428,546,sp,Q4R7L3,PRS6B_MACFA,85.442,419,60,1,1,1257,1,418,0,680,Q4R7L3,reviewed,PRS6B_MACFA,26S proteasome regulatory subunit 6B (26S proteasome AAA-ATPase subunit RPT3) (Proteasome 26S subunit ATPase 4),PSMC4 QtsA-14940,Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey),418,blastocyst development [GO:0001824]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161],GO:0001824; GO:0005524; GO:0005654; GO:0005829; GO:0008540; GO:0016887; GO:0022624; GO:0036402; GO:0043161
g1447,15111.59746,1.640544969,0.324675797,5.052871148,4.35E-07,5.78E-06,23115,14364,14613,18800,20762,18543,9586,6852,9186,7080,12576,7029,sp,P23787,TERA_XENLA,87.223,767,96,2,2155,4455,10,774,0,1330,P23787,reviewed,TERA_XENLA,Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (p97) (Valosin-containing protein) (VCP),vcp,Xenopus laevis (African clawed frog),805,autophagosome maturation [GO:0097352]; autophagy [GO:0006914]; cellular response to arsenite ion [GO:1903843]; cellular response to heat [GO:0034605]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; double-strand break repair [GO:0006302]; endoplasmic reticulum stress-induced pre-emptive quality control [GO:0061857]; endosome to lysosome transport via multivesicular body sorting pathway [GO:0032510]; ERAD pathway [GO:0036503]; interstrand cross-link repair [GO:0036297]; macroautophagy [GO:0016236]; proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of protein localization to chromatin [GO:1905634]; stress granule disassembly [GO:0035617]; translesion synthesis [GO:0019985],GO:0000785; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0006281; GO:0006302; GO:0006914; GO:0006974; GO:0008289; GO:0010494; GO:0010498; GO:0016236; GO:0016567; GO:0016887; GO:0019985; GO:0032510; GO:0034605; GO:0035617; GO:0035861; GO:0036297; GO:0036503; GO:0042802; GO:0043161; GO:0044877; GO:0061857; GO:0097352; GO:1903843; GO:1905634
g4233,1971.977593,1.302894447,0.297296573,4.38247382,1.17E-05,0.000105564,4116,1772,1712,1988,2281,2115,1683,1501,1517,969,1387,1157,sp,P48601,PRS4_DROME,89.342,441,45,1,1,1323,1,439,0,771,P48601,reviewed,PRS4_DROME,26S proteasome regulatory subunit 4 (P26s4),Rpt2 P26s4 Pros26.4 CG5289,Drosophila melanogaster (Fruit fly),439,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161],GO:0005524; GO:0005654; GO:0005829; GO:0005838; GO:0008540; GO:0016887; GO:0036402; GO:0043161
g15882,158.4770846,3.846256325,0.782095257,4.917887292,8.75E-07,1.07E-05,313,751,213,23,70,292,47,27,0,15,40,25,sp,Q9C040,TRIM2_HUMAN,34.969,163,96,3,4,489,3,156,3.63E-26,108,Q9C040,reviewed,TRIM2_HUMAN,Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING finger protein 86) (RING-type E3 ubiquitin transferase TRIM2),TRIM2 KIAA0517 RNF86,Homo sapiens (Human),744,negative regulation of translation [GO:0017148]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein polyubiquitination [GO:0000209]; regulation of neuron apoptotic process [GO:0043523],GO:0000209; GO:0004842; GO:0005737; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0043523; GO:0061630
g8525,456.0475538,1.449739993,0.390030089,3.716995259,0.000201606,0.0012296,621,348,935,243,273,1047,341,375,362,242,224,225,sp,P17439,GBA1_MOUSE,53.871,310,140,3,1,927,204,511,1.60E-114,343,P17439,reviewed,GBA1_MOUSE,Lysosomal acid glucosylceramidase (Lysosomal acid GCase) (EC 3.2.1.45) (Acid beta-glucosidase) (Beta-glucocerebrosidase) (Cholesterol glucosyltransferase) (SGTase) (EC 2.4.1.-) (Cholesteryl-beta-glucosidase) (EC 3.2.1.-) (D-glucosyl-N-acylsphingosine glucohydrolase) (Lysosomal cholesterol glycosyltransferase) (Lysosomal galactosylceramidase) (EC 3.2.1.46) (Lysosomal glycosylceramidase),Gba1 Gba,Mus musculus (Mouse),515,antigen processing and presentation [GO:0019882]; autophagosome organization [GO:1905037]; autophagy [GO:0006914]; beta-glucoside catabolic process [GO:1901805]; brain morphogenesis [GO:0048854]; cell maturation [GO:0048469]; cellular response to starvation [GO:0009267]; cellular response to tumor necrosis factor [GO:0071356]; central nervous system development [GO:0007417]; ceramide biosynthetic process [GO:0046513]; cerebellar Purkinje cell layer formation [GO:0021694]; cholesterol metabolic process [GO:0008203]; determination of adult lifespan [GO:0008340]; establishment of skin barrier [GO:0061436]; glucosylceramide catabolic process [GO:0006680]; glucosylceramide metabolic process [GO:0006678]; hematopoietic stem cell proliferation [GO:0071425]; homeostasis of number of cells [GO:0048872]; lipid glycosylation [GO:0030259]; lipid storage [GO:0019915]; lymphocyte migration [GO:0072676]; lysosome organization [GO:0007040]; microglia differentiation [GO:0014004]; microglial cell proliferation [GO:0061518]; mitochondrion organization [GO:0007005]; mitophagy [GO:0000423]; motor behavior [GO:0061744]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of protein metabolic process [GO:0051248]; negative regulation of protein-containing complex assembly [GO:0031333]; nervous system process [GO:0050877]; neuromuscular process [GO:0050905]; neuron apoptotic process [GO:0051402]; positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization [GO:1904925]; positive regulation of neuronal action potential [GO:1904457]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein dephosphorylation [GO:0035307]; positive regulation of protein lipidation [GO:1903061]; positive regulation of protein-containing complex disassembly [GO:0043243]; positive regulation of proteolysis involved in protein catabolic process [GO:1903052]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; pyramidal neuron differentiation [GO:0021859]; regulation of membrane potential [GO:0042391]; regulation of protein metabolic process [GO:0051246]; regulation of TOR signaling [GO:0032006]; respiratory electron transport chain [GO:0022904]; response to dexamethasone [GO:0071548]; response to estrogen [GO:0043627]; response to pH [GO:0009268]; response to testosterone [GO:0033574]; response to thyroid hormone [GO:0097066]; skin epidermis development [GO:0098773]; sphingosine biosynthetic process [GO:0046512]; T cell differentiation in thymus [GO:0033077]; termination of signal transduction [GO:0023021],GO:0000423; GO:0004336; GO:0004348; GO:0005102; GO:0005124; GO:0005615; GO:0005764; GO:0005765; GO:0005783; GO:0005794; GO:0005802; GO:0006678; GO:0006680; GO:0006914; GO:0007005; GO:0007040; GO:0007417; GO:0008203; GO:0008340; GO:0008422; GO:0009267; GO:0009268; GO:0014004; GO:0016787; GO:0019882; GO:0019915; GO:0021694; GO:0021859; GO:0022904; GO:0023021; GO:0030259; GO:0031333; GO:0032006; GO:0032436; GO:0032715; GO:0033077; GO:0033574; GO:0035307; GO:0042391; GO:0043161; GO:0043202; GO:0043243; GO:0043524; GO:0043627; GO:0046512; GO:0046513; GO:0046527; GO:0048469; GO:0048854; GO:0048872; GO:0050295; GO:0050877; GO:0050905; GO:0051246; GO:0051248; GO:0051402; GO:0061436; GO:0061518; GO:0061744; GO:0071356; GO:0071425; GO:0071548; GO:0072676; GO:0097066; GO:0098773; GO:1901805; GO:1903052; GO:1903061; GO:1904457; GO:1904925; GO:1905037
