gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
51	g6532	12487.8775558263	0.904219188615597	0.2041929693961	4.42825818778101	9.49971437627667e-06	8.5009885724877e-05	13585	18490	11925	11332	11425	14617	10744	8028	9401	10978	10286	13183	sp	P62282	RS11_RAT	81.132	159	25	5	1	465	1	158	1.59e-87	255	P62282	reviewed	RS11_RAT	Small ribosomal subunit protein uS17 (40S ribosomal protein S11)	Rps11	Rattus norvegicus (Rat)	158	GO:0001649; GO:0003735; GO:0005730; GO:0006412; GO:0016020; GO:0019843; GO:0022626; GO:0022627; GO:0032040; GO:0042274; GO:0045202
52	g6533	1473.30716243777	-1.83876552603794	0.560915177560052	-3.27815256138453	0.00104488906181898	0.00479576574983229	706	97	339	1431	205	599	2521	1245	1895	1771	6894	1508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
53	g6534	135.015083671106	3.4240274158539	1.19383770467123	2.86808449964047	0.00412965223560994	0.0151446902254299	91	509	467	4	8	321	0	46	71	0	15	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
54	g6536	50.5276153128053	-1.51413650995167	0.589566706667958	-2.56821915624966	0.0102222506245798	0.0317367788276073	75	49	42	13	0	11	65	98	102	71	57	99	sp	Q01460	DIAC_RAT	52.672	262	121	2	43	822	104	364	6.83e-95	287	Q01460	reviewed	DIAC_RAT	Di-N-acetylchitobiase (EC 3.2.1.-)	Ctbs Ctb	Rattus norvegicus (Rat)	367	GO:0004568; GO:0005764; GO:0006032; GO:0008061; GO:0009313; GO:0016798
55	g6537	383.241370561996	-1.29581694789775	0.28814954781947	-4.49702926033948	6.89095078920875e-06	6.39868706419158e-05	236	292	293	152	70	175	813	783	378	944	407	687	sp	Q01460	DIAC_RAT	51.906	341	160	3	103	1119	25	363	4.34e-126	370	Q01460	reviewed	DIAC_RAT	Di-N-acetylchitobiase (EC 3.2.1.-)	Ctbs Ctb	Rattus norvegicus (Rat)	367	GO:0004568; GO:0005764; GO:0006032; GO:0008061; GO:0009313; GO:0016798
56	g15974	44.0843190539604	-1.48837463785494	0.438691168750559	-3.39276179662789	0.000691917787227501	0.00336542261006512	9	35	43	14	8	17	119	51	69	87	51	104	sp	A5PJF4	TM218_BOVIN	39.091	110	66	1	10	336	5	114	2.51e-20	82.4	A5PJF4	reviewed	TM218_BOVIN	Transmembrane protein 218	TMEM218	Bos taurus (Bovine)	115	GO:0005929; GO:0016020
57	g15976	2356.40563735596	1.02257067238932	0.271293493942959	3.76924141278643	0.000163744453906483	0.000986237530821254	3299	2106	1812	3291	2703	2322	2400	1582	2115	1814	1612	1524	sp	Q92542	NICA_HUMAN	36.061	721	368	22	25	2007	14	701	5.74e-132	408	Q92542	reviewed	NICA_HUMAN	Nicastrin	NCSTN KIAA0253 UNQ1874/PRO4317	Homo sapiens (Human)	709	GO:0000139; GO:0002262; GO:0005765; GO:0005769; GO:0005783; GO:0005789; GO:0005794; GO:0005886; GO:0005925; GO:0006508; GO:0006509; GO:0007212; GO:0007215; GO:0007219; GO:0007220; GO:0007611; GO:0008021; GO:0010008; GO:0010950; GO:0016020; GO:0016485; GO:0021549; GO:0022010; GO:0030534; GO:0030674; GO:0031293; GO:0034205; GO:0035577; GO:0042098; GO:0042383; GO:0042470; GO:0042500; GO:0042734; GO:0042982; GO:0042983; GO:0042986; GO:0042987; GO:0050673; GO:0051117; GO:0051402; GO:0070062; GO:0070765; GO:0070851; GO:0071277; GO:1900271; GO:1990926
58	g15978	116.481236459341	-1.01124132557807	0.395483595653555	-2.5569741367071	0.0105587067628555	0.0325879485321674	112	62	31	29	54	102	206	184	153	215	231	132	sp	Q8NCN5	PDPR_HUMAN	43.568	723	403	4	1	2160	137	857	0	617	Q8NCN5	reviewed	PDPR_HUMAN	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (PDPr)	PDPR KIAA1990	Homo sapiens (Human)	879	GO:0005737; GO:0005739; GO:0005759; GO:0045253
59	g19474	161.000820618742	-1.31720884348889	0.426518095907977	-3.08828360654851	0.00201316247799828	0.00835164880923007	129	177	115	82	26	18	268	243	248	356	305	200	sp	Q1LZ80	PAGR1_BOVIN	36.646	161	90	5	517	993	85	235	3.4e-08	57.4	Q1LZ80	reviewed	PAGR1_BOVIN	PAXIP1-associated glutamate-rich protein 1 (PAXIP1-associated protein 1) (PTIP-associated protein 1)	PAGR1 PA1	Bos taurus (Bovine)	253	GO:0006281; GO:0006310; GO:0030331; GO:0033148; GO:0044666; GO:1902808
60	g19475	786.816076839277	2.17294253153371	0.338873004625246	6.4122621214302	1.43376039246485e-10	4.17362089287154e-09	1558	1176	670	1012	1250	622	381	302	415	293	310	332	sp	Q9H3F6	BACD3_HUMAN	71.483	263	68	4	88	873	28	284	2.79e-134	386	Q9H3F6	reviewed	BACD3_HUMAN	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (hBACURD3) (BTB/POZ domain-containing protein KCTD10) (Potassium channel tetramerization domain-containing protein 10)	KCTD10 ULR061 MSTP028	Homo sapiens (Human)	313	GO:0005112; GO:0005654; GO:0005829; GO:0006511; GO:0016567; GO:0031463; GO:0035024; GO:0042802; GO:0043161; GO:0051260
61	g19476	20.1911634364751	-2.01262538879454	0.73037482298617	-2.7556061976039	0.00585834832350602	0.0201970858319075	7	20	19	8	0	0	50	28	63	34	38	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
62	g19479	182.208319332354	-1.06510014395221	0.421902706199872	-2.5245160277489	0.0115857721671488	0.0351544382403448	142	137	156	157	22	45	449	281	220	370	120	396	sp	Q96GX1	TECT2_HUMAN	24.224	322	159	10	2251	3207	414	653	2.06e-16	88.2	Q96GX1	reviewed	TECT2_HUMAN	Tectonic-2	TCTN2 C12orf38 TECT2	Homo sapiens (Human)	697	GO:0005737; GO:0005856; GO:0007224; GO:0036038; GO:0060170; GO:0060271; GO:1904491
63	g22731	164.065383172386	-1.3703884760268	0.480335471858501	-2.85298204341338	0.00433110688295231	0.0157828936064013	75	155	132	51	23	77	318	590	124	438	84	194	sp	Q9D361	SNR48_MOUSE	34.657	277	152	7	13	759	8	283	9.67e-37	140	Q9D361	reviewed	SNR48_MOUSE	U11/U12 small nuclear ribonucleoprotein 48 kDa protein (U11/U12 snRNP 48 kDa protein)	Snrnp48	Mus musculus (Mouse)	337	GO:0005654; GO:0005689; GO:0005829; GO:0006397; GO:0008380; GO:0046872
64	g22735	100.174625195066	-1.16379298802771	0.422142403752359	-2.75687298334147	0.00583570151800773	0.0201391202726608	62	156	73	42	17	21	198	234	97	231	111	123	sp	Q9D6T1	TBE_MOUSE	64.523	482	141	8	1	1380	1	474	0	584	Q9D6T1	reviewed	TBE_MOUSE	Tubulin epsilon chain (Epsilon-tubulin)	Tube1	Mus musculus (Mouse)	475	GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005813; GO:0005874
65	g22734	3532.23143692027	1.26929823180404	0.458346456876615	2.76929866645775	0.00561771122820768	0.0195628265526167	3730	4898	3251	4169	4083	4408	3308	2110	2655	3549	323	3156	sp	P58375	RL30_SPOFR	79.104	67	14	0	1	201	1	67	1.26e-31	108	P58375	reviewed	RL30_SPOFR	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	RpL30	Spodoptera frugiperda (Fall armyworm)	113	GO:0003723; GO:0003735; GO:0022625
66	g6632	241.876159729349	0.831842057147521	0.237767094455731	3.49855836465377	0.000467780696300469	0.00241689026624923	471	333	241	221	185	177	347	205	179	151	210	195	sp	Q99PW8	KIF17_MOUSE	66.381	467	140	4	4	1386	3	458	0	646	Q99PW8	reviewed	KIF17_MOUSE	Kinesin-like protein KIF17 (MmKIF17)	Kif17	Mus musculus (Mouse)	1038	GO:0001750; GO:0001917; GO:0003777; GO:0005524; GO:0005815; GO:0005829; GO:0005871; GO:0005874; GO:0005929; GO:0005930; GO:0007017; GO:0008017; GO:0008574; GO:0015031; GO:0015630; GO:0016192; GO:0016887; GO:0030030; GO:0031503; GO:0032391; GO:0032839; GO:0036064; GO:0042073; GO:0043005; GO:0098794; GO:0098971; GO:1990075
67	g8218	188.02568629327	-0.602068316810702	0.24661311004278	-2.44134756950375	0.0146325641570465	0.0424730658279699	168	133	218	138	54	95	376	235	254	352	276	176	sp	Q6EV70	OFUT1_RAT	43.681	364	179	8	265	1308	33	386	7.22e-101	309	Q6EV70	reviewed	OFUT1_RAT	GDP-fucose protein O-fucosyltransferase 1 (EC 2.4.1.221) (Peptide-O-fucosyltransferase 1) (O-FucT-1)	Pofut1 Fut12	Rattus norvegicus (Rat)	395	GO:0001525; GO:0001756; GO:0005783; GO:0006004; GO:0006493; GO:0007219; GO:0007399; GO:0007507; GO:0008417; GO:0008593; GO:0016020; GO:0036066; GO:0046922
68	g8210	3642.72465839602	1.12867082611504	0.328205287062153	3.43891725882313	0.000584045711618722	0.0029205669391548	4771	2900	3359	5736	4357	3294	3269	2584	3821	2354	2028	2096	sp	Q9JI85	NUCB2_RAT	41.969	386	201	5	13	1101	3	388	9.93e-71	235	Q9JI85	reviewed	NUCB2_RAT	Nucleobindin-2 (DNA-binding protein NEFA) (Prepronesfatin) [Cleaved into: Nesfatin-1]	Nucb2 Nefa	Rattus norvegicus (Rat)	420	GO:0001965; GO:0003677; GO:0005085; GO:0005164; GO:0005509; GO:0005615; GO:0005634; GO:0005640; GO:0005737; GO:0005783; GO:0005793; GO:0005797; GO:0007264; GO:0009749; GO:0032099; GO:0042594; GO:0043951; GO:0044752; GO:0045599; GO:0046321; GO:0046627; GO:0051238; GO:0070093; GO:1901142; GO:1990680; GO:2000845
69	g20606	14.9189394912718	-2.76856762801098	0.80821297439633	-3.42554217232021	0.000613573672135412	0.00303655640149125	4	3	16	0	0	3	70	18	16	39	18	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
70	g9167	457.197751333382	-1.65864104148695	0.283040573968824	-5.86008224273046	4.62637986915277e-09	9.5526996771908e-08	175	270	283	91	139	178	1229	728	595	999	941	641	sp	Q6AZN6	PK3C3_XENLA	65.81	895	284	11	10	2661	3	886	0	1138	Q6AZN6	reviewed	PK3C3_XENLA	Phosphatidylinositol 3-kinase catalytic subunit type 3 (PI3-kinase type 3) (PI3K type 3) (PtdIns-3-kinase type 3) (EC 2.7.1.137) (Phosphoinositide-3-kinase class 3)	pik3c3	Xenopus laevis (African clawed frog)	886	GO:0005524; GO:0006914; GO:0016303; GO:0030496; GO:0032465; GO:0051301
71	g13913	495.637159051333	-0.703414548322288	0.214430140049138	-3.28039028543793	0.00103663574854324	0.00476295083613347	287	441	453	364	192	230	885	916	573	799	642	664	sp	Q6P5L7	ARGLA_DANRE	61.429	140	54	0	355	774	108	247	4.41e-28	110	Q6P5L7	reviewed	ARGLA_DANRE	Arginine and glutamate-rich protein 1-A	arglu1a si:ch211-149b20.2 zgc:55375	Danio rerio (Zebrafish) (Brachydanio rerio)	251	GO:0005654; GO:0005739
72	g13916	322.996021684064	-0.623609498755973	0.251316088085771	-2.4813751618764	0.013087654522645	0.0387511307667063	312	216	280	247	149	121	752	455	355	667	288	428	sp	Q2TAF4	INT6A_XENLA	51.084	969	380	16	1	2886	1	882	0	875	Q2TAF4	reviewed	INT6A_XENLA	Integrator complex subunit 6-A (Int6-A)	ints6-a	Xenopus laevis (African clawed frog)	883	GO:0005634
73	g13919	563.818580714884	4.96020675382203	0.630909240639682	7.86199731167806	3.7805614964426e-15	2.51000202121508e-13	1339	445	544	303	1156	1335	47	30	16	4	63	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74	g3150	4519.24619870635	-1.16504742536176	0.372361890202453	-3.12880414461407	0.00175519257698414	0.0074387759056961	3187	1138	2497	1914	2134	2942	5851	7542	5684	5641	13574	5243	sp	Q9Y561	LRP12_HUMAN	31.333	150	99	3	61	498	43	192	4.77e-12	70.1	Q9Y561	reviewed	LRP12_HUMAN	Low-density lipoprotein receptor-related protein 12 (LDLR-related protein 12) (LRP-12) (Suppressor of tumorigenicity 7 protein)	LRP12 ST7	Homo sapiens (Human)	859	GO:0001764; GO:0005041; GO:0005886; GO:0005905; GO:0006897; GO:0007165; GO:0016020; GO:0031175; GO:0040008
75	g3152	5668.33872649571	-1.18585636146061	0.289203762724417	-4.10041816292207	4.12404259540085e-05	0.000300503264169732	3337	1919	2939	2514	2983	3261	7865	10198	6148	9054	14130	8014	sp	Q5R662	LRP12_PONAB	31.333	150	99	3	91	528	43	192	6.7e-12	69.7	Q5R662	reviewed	LRP12_PONAB	Low-density lipoprotein receptor-related protein 12 (LRP-12)	LRP12	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	859	GO:0001764; GO:0005886; GO:0005905; GO:0006897; GO:0031175
76	g3157	19.9249396759908	3.47833258751369	1.13929736720033	3.05305066758929	0.00226527686799343	0.00921593431423583	16	119	24	3	0	42	23	4	7	0	0	3	sp	Q80W93	HYDIN_MOUSE	61.053	95	37	0	7	291	1159	1253	5.12e-32	133	Q80W93	reviewed	HYDIN_MOUSE	Hydrocephalus-inducing protein (Protein Hy-3)	Hydin Hy3	Mus musculus (Mouse)	5154	GO:0002064; GO:0003341; GO:0005930; GO:0007420; GO:0021591; GO:0060438; GO:1904158; GO:1990716; GO:1990718
77	g3158	34.4689824126636	2.852318150973	1.13985721986665	2.50234687402927	0.012337298185707	0.0369861829249173	51	199	76	0	0	41	38	6	6	9	0	3	sp	Q4G0P3	HYDIN_HUMAN	47.785	1061	513	9	64	3156	24	1073	0	972	Q4G0P3	reviewed	HYDIN_HUMAN	Hydrocephalus-inducing protein homolog	HYDIN HYDIN1 KIAA1864	Homo sapiens (Human)	5121	GO:0002064; GO:0003341; GO:0005930; GO:0021591; GO:0060438; GO:1904158; GO:1990716; GO:1990718
78	g9948	1470.20213765958	1.13225515819325	0.337627839177767	3.3535598277401	0.000797791645963658	0.0038011259709149	2541	1198	1289	2612	1410	1131	1041	806	1418	907	1344	908	sp	P10809	CH60_HUMAN	74.153	561	140	1	1	1683	1	556	0	852	P10809	reviewed	CH60_HUMAN	60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (Heat shock protein family D member 1) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)	HSPD1 HSP60	Homo sapiens (Human)	573	GO:0001530; GO:0002039; GO:0002755; GO:0002842; GO:0003688; GO:0003697; GO:0003723; GO:0003725; GO:0005524; GO:0005615; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0005769; GO:0005829; GO:0005886; GO:0005905; GO:0006457; GO:0006458; GO:0006919; GO:0006986; GO:0008035; GO:0008637; GO:0009409; GO:0009986; GO:0016020; GO:0016853; GO:0016887; GO:0019899; GO:0030135; GO:0030141; GO:0031625; GO:0032727; GO:0032729; GO:0032733; GO:0032735; GO:0032755; GO:0032991; GO:0034185; GO:0034186; GO:0034514; GO:0042026; GO:0042100; GO:0042110; GO:0042113; GO:0043032; GO:0043065; GO:0043066; GO:0045041; GO:0046696; GO:0048291; GO:0050821; GO:0050870; GO:0051082; GO:0051087; GO:0051131; GO:0051604; GO:0051702; GO:0070062; GO:0097225; GO:0097524; GO:0098761; GO:0140494; GO:0140662
79	g9945	1114.18924945726	1.41660123134014	0.265645311424543	5.3326792170489	9.67741802082244e-08	1.46923122141985e-06	1762	992	1091	1913	1151	1202	804	716	808	610	737	594	sp	O73817	PSB3_ONCMY	72.683	205	37	1	1	558	1	205	5.98e-105	302	O73817	reviewed	PSB3_ONCMY	Proteasome subunit beta type-3 (Proteasome chain 13) (Proteasome component C10-II) (Proteasome theta chain)	psmb3	Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	205	GO:0005634; GO:0005737; GO:0005839; GO:0019774; GO:0043161
80	g9947	218.691351261967	1.79220041770517	0.470825133850952	3.80650965475544	0.000140941792988573	0.000868595940938501	469	335	190	359	231	152	128	53	195	82	185	49	sp	Q5DC69	CH10_SCHJA	62.245	98	37	0	7	300	5	102	4.83e-42	136	Q5DC69	reviewed	CH10_SCHJA	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	SJCHGC01960 SJCHGC09469	Schistosoma japonicum (Blood fluke)	102	GO:0005524; GO:0005759; GO:0044183; GO:0046872; GO:0051082; GO:0051085; GO:0051087
81	g9940	182.83435209836	-0.613666039180847	0.252000952232188	-2.43517349337406	0.014884651046562	0.0430527557583368	176	188	135	91	47	142	443	197	344	273	169	226	sp	Q9D4H8	CUL2_MOUSE	59.383	746	298	4	1	2226	1	745	0	939	Q9D4H8	reviewed	CUL2_MOUSE	Cullin-2 (CUL-2)	Cul2	Mus musculus (Mouse)	745	GO:0005654; GO:0005730; GO:0016567; GO:0019005; GO:0030163; GO:0030674; GO:0030891; GO:0031146; GO:0031462; GO:0031625; GO:0044877; GO:0140627; GO:0160072
82	g9941	702.168378670158	-0.701073930498694	0.203195767588117	-3.45023884513082	0.000560090781063526	0.00282285753656017	400	698	504	408	225	554	1331	948	870	1235	1026	956	sp	Q6P6V1	GLT11_RAT	49.682	628	283	13	1	1848	1	607	0	610	Q6P6V1	reviewed	GLT11_RAT	Polypeptide N-acetylgalactosaminyltransferase 11 (EC 2.4.1.41) (Polypeptide GalNAc transferase 11) (GalNAc-T11) (pp-GaNTase 11) (Protein-UDP acetylgalactosaminyltransferase 11) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 11)	Galnt11	Rattus norvegicus (Rat)	608	GO:0000139; GO:0004653; GO:0005112; GO:0005794; GO:0006493; GO:0007220; GO:0007368; GO:0008593; GO:0018243; GO:0030246; GO:0046872; GO:0060271; GO:0061314
83	g6092	1056.64172420771	2.02216805669787	0.507336044372365	3.98585529084481	6.72374831558411e-05	0.000454979786058851	1783	702	1038	445	2199	1627	733	564	298	796	181	428	sp	P58005	SESN3_HUMAN	60	160	54	2	256	708	322	480	4.34e-64	210	P58005	reviewed	SESN3_HUMAN	Sestrin-3 (EC 1.11.1.-)	SESN3 SEST3	Homo sapiens (Human)	492	GO:0005634; GO:0005737; GO:0016239; GO:0016684; GO:0031932; GO:0032868; GO:0034198; GO:0038203; GO:0042149; GO:0042593; GO:0046626; GO:0051896; GO:0070728; GO:0071233; GO:1901031; GO:1904262; GO:1990253
84	g11669	87.2992595808567	2.23660145111746	0.696717176308542	3.21019995942655	0.0013264266506559	0.00589515366725594	99	101	142	82	148	114	59	31	20	35	0	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
85	g11668	4377.62545338141	2.02894105602633	0.377938547686435	5.36844169097482	7.94198590091492e-08	1.23065135207894e-06	5538	5323	4592	4921	7967	4576	2753	1689	1070	1933	1042	3912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	g11667	86.9421071322615	2.14615125731132	0.462855627135609	4.63676172761001	3.5390998354433e-06	3.5768115550013e-05	115	136	114	86	143	90	58	44	31	55	6	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	g11666	952.778961723285	1.85541506888853	0.309347930023669	5.9978260360319	1.99976581348915e-09	4.5420996674276e-08	1294	1516	1187	772	1407	1086	817	319	329	675	335	626	sp	Q96T58	MINT_HUMAN	53.506	271	124	2	952	1764	336	604	8.06e-91	328	Q96T58	reviewed	MINT_HUMAN	Msx2-interacting protein (SMART/HDAC1-associated repressor protein) (SPEN homolog)	SPEN KIAA0929 MINT SHARP	Homo sapiens (Human)	3664	GO:0000122; GO:0003677; GO:0003714; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0006357; GO:0007219; GO:0017053; GO:0031048; GO:0045892; GO:0050769; GO:0060816; GO:0061629; GO:0070062
88	g10392	143.301122141138	3.26237813772793	0.736568914627686	4.42915533487722	9.46028691354626e-06	8.47009713182757e-05	193	439	169	109	204	191	52	38	7	48	0	62	sp	Q04205	TENS1_CHICK	57.84	287	118	2	622	1482	1461	1744	3.58e-107	353	Q04205	reviewed	TENS1_CHICK	Tensin-1 (EC 3.1.3.-)	TNS1 TNS	Gallus gallus (Chicken)	1744	GO:0003779; GO:0004721; GO:0005737; GO:0005856; GO:0005925; GO:0009986; GO:0010761
89	g10393	137.748666604427	3.09551686885571	0.964270652452743	3.21021578431519	0.00132635362355865	0.00589515366725594	163	454	225	69	201	141	69	45	0	38	0	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
90	g10397	205.277835105602	0.521044048215826	0.197664124012713	2.63600717033666	0.00838879588563807	0.0270465809820479	235	194	198	169	149	278	210	203	168	207	192	227	sp	O35166	GOSR2_MOUSE	56.604	212	92	0	1	636	1	212	8.31e-86	255	O35166	reviewed	GOSR2_MOUSE	Golgi SNAP receptor complex member 2 (27 kDa Golgi SNARE protein) (Membrin)	Gosr2 Gs27	Mus musculus (Mouse)	212	GO:0000139; GO:0000149; GO:0005484; GO:0005654; GO:0005789; GO:0005794; GO:0005829; GO:0006891; GO:0006906; GO:0012507; GO:0015031; GO:0016192; GO:0031201; GO:0031902
91	g10394	261.013041577475	2.79146998607852	0.784890340585683	3.5565095424611	0.000375814835651455	0.00200659316208333	241	879	408	161	312	339	236	73	27	86	0	114	sp	Q04205	TENS1_CHICK	53.298	379	165	7	52	1161	64	439	8.26e-124	431	Q04205	reviewed	TENS1_CHICK	Tensin-1 (EC 3.1.3.-)	TNS1 TNS	Gallus gallus (Chicken)	1744	GO:0003779; GO:0004721; GO:0005737; GO:0005856; GO:0005925; GO:0009986; GO:0010761
92	g17622	271.084376643351	3.44129066512309	1.06004124128812	3.24637432119278	0.00116885043391162	0.00529572078482476	149	627	708	4	9	1163	17	55	160	3	29	66	sp	Q9N126	RDH8_BOVIN	41.176	272	153	4	4	807	4	272	3.39e-59	194	Q9N126	reviewed	RDH8_BOVIN	Retinol dehydrogenase 8 (EC 1.1.1.300) (Photoreceptor outer segment all-trans retinol dehydrogenase)	RDH8 PRRDH	Bos taurus (Bovine)	312	GO:0004303; GO:0004745; GO:0005829; GO:0006703; GO:0007601; GO:0042572; GO:0042622; GO:0052650
93	g17621	71.5679351838758	-2.03535652504888	0.305854260918222	-6.65466133752205	2.83953119025043e-11	9.37208172200822e-10	39	42	40	13	11	15	226	181	108	130	138	69	sp	Q5ZKJ5	MF13A_CHICK	28.571	434	280	6	70	1311	30	453	7.94e-49	177	Q5ZKJ5	reviewed	MF13A_CHICK	Transmembrane protein 180 (Major facilitator superfamily domain-containing 13A)	MFSD13A TMEM180 RCJMB04_10g6	Gallus gallus (Chicken)	509	GO:0005886
94	g17620	610.196093142938	-0.882618539590007	0.304499513853555	-2.89858768055206	0.00374847482908904	0.0139603392663938	494	436	356	272	382	190	1415	789	610	1469	822	818	sp	O00418	EF2K_HUMAN	54.545	77	34	1	214	444	92	167	5.95e-21	92	O00418	reviewed	EF2K_HUMAN	Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K) (EC 2.7.11.20) (Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase)	EEF2K	Homo sapiens (Human)	725	GO:0002931; GO:0004672; GO:0004686; GO:0005509; GO:0005516; GO:0005524; GO:0005737; GO:0005829; GO:0006414; GO:0008135; GO:0014069; GO:0031037; GO:0031952; GO:0032869; GO:0043066; GO:0043197; GO:0045807; GO:0046777; GO:0051965; GO:0061003; GO:0071277; GO:0071320; GO:0071454; GO:0098978; GO:0140245; GO:1990416; GO:1990637
95	g17627	34.06774315524	-2.10422224997977	0.612437644692938	-3.43581467960674	0.000590774934269743	0.00294909106864208	7	12	25	16	2	8	37	113	65	71	15	91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
96	g17624	157.235667622777	-0.718587054926347	0.250620967647108	-2.86722640037911	0.00414086670395349	0.0151825915555746	80	130	127	112	61	101	371	307	184	208	146	241	sp	B5FYC7	LYRM1_TAEGU	55.556	117	52	0	4	354	4	120	3.96e-43	140	B5FYC7	reviewed	LYRM1_TAEGU	LYR motif-containing protein 1	LYRM1	Taeniopygia guttata (Zebra finch) (Poephila guttata)	122	GO:0005739
97	g17628	918.848611861095	-1.10835986511638	0.337484764108115	-3.28417748885788	0.0010228048671801	0.00470566567624278	368	252	526	705	637	282	1625	1233	709	2296	1828	1336	sp	Q8JHF2	LFNG_DANRE	42.765	311	162	5	265	1197	75	369	4.7e-82	259	Q8JHF2	reviewed	LFNG_DANRE	Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe (EC 2.4.1.222) (O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase)	lfng	Danio rerio (Zebrafish) (Brachydanio rerio)	374	GO:0000139; GO:0007219; GO:0007389; GO:0007399; GO:0008593; GO:0030154; GO:0031101; GO:0033829; GO:0045665; GO:0046872; GO:0055016
98	g3974	5.09452929686247	-5.32883345934263	2.12822590845797	-2.50388524928901	0.0122837867025215	0.036870583560933	0	0	0	0	0	0	49	7	16	15	0	0	sp	Q80VA0	GALT7_MOUSE	45.756	542	266	12	286	1857	122	653	2.41e-155	465	Q80VA0	reviewed	GALT7_MOUSE	N-acetylgalactosaminyltransferase 7 (EC 2.4.1.41) (Polypeptide GalNAc transferase 7) (GalNAc-T7) (pp-GaNTase 7) (Protein-UDP acetylgalactosaminyltransferase 7) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 7)	Galnt7	Mus musculus (Mouse)	657	GO:0000139; GO:0004653; GO:0005794; GO:0006493; GO:0030246; GO:0046872
99	g3971	93.3110241722637	-1.72657643634202	0.645836684036807	-2.67339480555679	0.00750878219088912	0.0247143234327358	47	23	64	84	2	16	277	185	201	239	31	153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
