gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
46	g15971	65.794926049212	-1.14135624554969	0.467921288836338	-2.43920563731584	0.0147195894009329	0.04225628102173	137	87	116	140	131	151	97	91	39	8	24	67	25	12	94	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
47	g15973	380.666649420515	1.39650615465603	0.467481806456695	2.98729519602254	0.00281457806480141	0.0105591914657862	7001	174	219	186	98	267	432	420	132	825	372	1680	12163	71	415	111	sp	Q95LR0	CFA91_MACFA	60.851	470	183	1	1	1407	269	738	3.95e-165	498	Q95LR0	reviewed	CFA91_MACFA	Cilia- and flagella-associated protein 91 (CFAP91) (AMY-1-associating protein expressed in testis 1) (AAT-1) (MYCBP/AMY-1-associated testis-expressed protein 1) (Protein MAATS1)	CFAP91 AAT1 MAATS1 QtsA-10510 QtsA-13847 QtsA-19865	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	767	GO:0003341; GO:0005739; GO:0005930; GO:0007283; GO:0030154; GO:0031514; GO:1904158
48	g15972	78.5973938712395	1.60059067283312	0.516737869192895	3.09749056196156	0.00195166610825156	0.0077860439707065	1556	21	40	36	36	40	100	57	24	232	29	337	2976	21	81	32	sp	Q8BRC6	CFA91_MOUSE	46.226	212	103	3	46	669	34	238	2.88e-51	180	Q8BRC6	reviewed	CFA91_MOUSE	Cilia- and flagella-associated protein 91 (CFAP91) (AMY-1-associating protein expressed in testis 1 homolog) (AAT-1) (MYCBP/AMY-1-associated testis-expressed protein 1) (Protein MAATS1)	Cfap91 Aat1 Maats1 Spata26	Mus musculus (Mouse)	783	GO:0003341; GO:0005739; GO:0005930; GO:0007283; GO:0030154; GO:0031514; GO:1904158
49	g15979	70.1655869128138	1.70868789709183	0.410280797486891	4.1646791844954	3.11790675095427e-05	0.000234537227746588	29693	26	18	46	65	21	15	47	67	82	78	13327	14713	39	102	62	sp	Q91XQ0	DYH8_MOUSE	66.465	4631	1454	19	109	13818	139	4731	0	6134	Q91XQ0	reviewed	DYH8_MOUSE	Dynein axonemal heavy chain 8 (Axonemal beta dynein heavy chain 8) (Ciliary dynein heavy chain 8)	Dnah8 Dnahc8	Mus musculus (Mouse)	4731	GO:0003777; GO:0005524; GO:0005874; GO:0005930; GO:0008569; GO:0016887; GO:0036126; GO:0036157; GO:0036158; GO:0045505; GO:0051959; GO:0060294
50	g15978	240.301050434714	-0.864066920936684	0.279261282214151	-3.094116427762	0.00197400003981621	0.00785399148073155	475	554	354	242	408	315	447	603	279	92	107	238	105	16	1023	114	sp	Q8NCN5	PDPR_HUMAN	43.568	723	403	4	1	2160	137	857	0	617	Q8NCN5	reviewed	PDPR_HUMAN	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (PDPr)	PDPR KIAA1990	Homo sapiens (Human)	879	GO:0005737; GO:0005739; GO:0005759; GO:0045253
51	g19475	1128.15749755528	2.09167862690699	0.46376508069759	4.51021155745645	6.47630060927414e-06	5.9472637497755e-05	499	525	567	480	838	747	407	516	951	1058	669	1430	1458	2823	628	4910	sp	Q9H3F6	BACD3_HUMAN	71.483	263	68	4	88	873	28	284	2.79e-134	386	Q9H3F6	reviewed	BACD3_HUMAN	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (hBACURD3) (BTB/POZ domain-containing protein KCTD10) (Potassium channel tetramerization domain-containing protein 10)	KCTD10 ULR061 MSTP028	Homo sapiens (Human)	313	GO:0005112; GO:0005654; GO:0005829; GO:0006511; GO:0016567; GO:0031463; GO:0035024; GO:0042802; GO:0043161; GO:0051260
52	g19476	29.837253157983	-1.86723129104215	0.430135961702682	-4.34102576229795	1.41819092453163e-05	0.000117803779517325	45	49	59	30	69	59	108	97	26	0	8	14	14	4	14	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
53	g19477	36.7273820323323	-1.81716043877416	0.481116206603295	-3.77696783819319	0.000158749221608829	0.000942656108702193	65	99	65	36	69	94	107	86	17	2	3	20	15	7	38	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
54	g19478	64.022464332612	-1.40468276708288	0.364534596751223	-3.85335926850724	0.000116508240978203	0.000726083882368042	120	148	108	44	121	142	169	172	39	14	14	29	24	7	79	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
55	g22731	337.690365565897	-1.15748980018765	0.389341017951378	-2.97294594409316	0.00294956392624427	0.0109927912768891	422	762	1136	372	304	372	994	765	100	49	311	338	323	30	137	133	sp	Q9D361	SNR48_MOUSE	34.657	277	152	7	13	759	8	283	9.67e-37	140	Q9D361	reviewed	SNR48_MOUSE	U11/U12 small nuclear ribonucleoprotein 48 kDa protein (U11/U12 snRNP 48 kDa protein)	Snrnp48	Mus musculus (Mouse)	337	GO:0005654; GO:0005689; GO:0005829; GO:0006397; GO:0008380; GO:0046872
56	g22734	7944.66303463857	0.875559705547233	0.211322159328439	4.143246067188	3.42424189411826e-05	0.000253512723176437	8691	8983	9273	4971	7313	7044	6569	7620	7009	7161	9493	7456	10003	3421	8578	7045	sp	P58375	RL30_SPOFR	79.104	67	14	0	1	201	1	67	1.26e-31	108	P58375	reviewed	RL30_SPOFR	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	RpL30	Spodoptera frugiperda (Fall armyworm)	113	GO:0003723; GO:0003735; GO:0022625
57	g22737	187.348842299454	3.55523854276333	1.05995894707355	3.35412852788217	0.000796153726682897	0.00367046500233003	10132	0	0	24	33	6	25	33	22	742	56	1789	15094	23	50	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
58	g6632	336.339390669979	0.948409955570321	0.3050430632167	3.10910186112503	0.00187657009966168	0.00754743325170949	570	263	268	214	337	223	244	339	238	286	147	862	859	138	285	224	sp	Q99PW8	KIF17_MOUSE	66.381	467	140	4	4	1386	3	458	0	646	Q99PW8	reviewed	KIF17_MOUSE	Kinesin-like protein KIF17 (MmKIF17)	Kif17	Mus musculus (Mouse)	1038	GO:0001750; GO:0001917; GO:0003777; GO:0005524; GO:0005815; GO:0005829; GO:0005871; GO:0005874; GO:0005929; GO:0005930; GO:0007017; GO:0008017; GO:0008574; GO:0015031; GO:0015630; GO:0016192; GO:0016887; GO:0030030; GO:0031503; GO:0032391; GO:0032839; GO:0036064; GO:0042073; GO:0043005; GO:0098794; GO:0098971; GO:1990075
59	g8210	5499.03637093443	1.11252352264086	0.35069084001567	3.17237690779476	0.00151196639157639	0.00629261655556227	4864	3980	5046	3507	6123	4696	4226	4965	3943	5656	3536	5208	6488	4298	2400	7537	sp	Q9JI85	NUCB2_RAT	41.969	386	201	5	13	1101	3	388	9.93e-71	235	Q9JI85	reviewed	NUCB2_RAT	Nucleobindin-2 (DNA-binding protein NEFA) (Prepronesfatin) [Cleaved into: Nesfatin-1]	Nucb2 Nefa	Rattus norvegicus (Rat)	420	GO:0001965; GO:0003677; GO:0005085; GO:0005164; GO:0005509; GO:0005615; GO:0005634; GO:0005640; GO:0005737; GO:0005783; GO:0005793; GO:0005797; GO:0007264; GO:0009749; GO:0032099; GO:0042594; GO:0043951; GO:0044752; GO:0045599; GO:0046321; GO:0046627; GO:0051238; GO:0070093; GO:1901142; GO:1990680; GO:2000845
60	g20604	1168.30920492566	-1.1600830725153	0.236326052629823	-4.90882431118346	9.16240126680676e-07	1.03847168862932e-05	1496	1891	2240	1653	3580	2510	1950	2036	846	331	725	935	742	99	710	446	sp	P09960	LKHA4_HUMAN	55.611	606	265	3	19	1833	6	608	0	698	P09960	reviewed	LKHA4_HUMAN	Leukotriene A-4 hydrolase (LTA-4 hydrolase) (EC 3.3.2.6) (Leukotriene A(4) hydrolase) (Tripeptide aminopeptidase LTA4H) (EC 3.4.11.4)	LTA4H LTA4	Homo sapiens (Human)	611	GO:0003723; GO:0004177; GO:0004301; GO:0004463; GO:0005576; GO:0005634; GO:0005654; GO:0005829; GO:0006508; GO:0006629; GO:0008233; GO:0008270; GO:0010043; GO:0019370; GO:0019538; GO:0043171; GO:0043434; GO:0045148; GO:0060509; GO:0070006; GO:0070062; GO:1904724; GO:1904813
61	g20600	23.9121083535747	4.28947755461394	1.79864865312237	2.38483349550654	0.0170868529624547	0.0478605858178894	13	0	0	0	0	11	0	0	78	0	0	0	32	19	10	104	sp	Q7RTY1	MOT9_HUMAN	24.775	444	321	7	475	1785	40	477	1.61e-17	90.1	Q7RTY1	reviewed	MOT9_HUMAN	Monocarboxylate transporter 9 (MCT 9) (Solute carrier family 16 member 9)	SLC16A9 C10orf36 MCT9	Homo sapiens (Human)	509	GO:0005308; GO:0005886; GO:0008028; GO:0015226; GO:0015293; GO:0015718; GO:0015881; GO:0046415; GO:1902603
62	g9167	954.621443786914	-1.32918739543743	0.359089933161043	-3.70154457892118	0.000214290996648979	0.00121836484277219	1236	2280	2221	1904	1307	2014	1579	2097	477	177	280	1014	471	96	1184	124	sp	Q6AZN6	PK3C3_XENLA	65.81	895	284	11	10	2661	3	886	0	1138	Q6AZN6	reviewed	PK3C3_XENLA	Phosphatidylinositol 3-kinase catalytic subunit type 3 (PI3-kinase type 3) (PI3K type 3) (PtdIns-3-kinase type 3) (EC 2.7.1.137) (Phosphoinositide-3-kinase class 3)	pik3c3	Xenopus laevis (African clawed frog)	886	GO:0005524; GO:0006914; GO:0016303; GO:0030496; GO:0032465; GO:0051301
63	g13913	967.317831795217	-0.888953870236573	0.184352238525117	-4.82204001073443	1.42097433277248e-06	1.5407490273761e-05	1516	1577	1904	1265	1462	1777	2124	1977	453	590	409	1618	769	135	445	345	sp	Q6P5L7	ARGLA_DANRE	61.429	140	54	0	355	774	108	247	4.41e-28	110	Q6P5L7	reviewed	ARGLA_DANRE	Arginine and glutamate-rich protein 1-A	arglu1a si:ch211-149b20.2 zgc:55375	Danio rerio (Zebrafish) (Brachydanio rerio)	251	GO:0005654; GO:0005739
64	g13917	253.385514916639	0.658983682876886	0.237587626659735	2.77364479009953	0.00554321669483075	0.0187437618774988	307	192	244	226	300	279	256	289	162	310	212	332	205	115	230	237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
65	g13919	435.478373309516	5.95128629199655	0.705311290215621	8.43781515276352	3.23324418741665e-17	2.28068070758543e-15	16	3	6	3	80	11	19	12	601	931	75	493	668	452	114	1135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
66	g3157	65.2218100549788	4.16844170617469	1.28668248691569	3.23968169969178	0.00119663198029219	0.00516439758953087	503	0	0	2	3	17	31	4	4	43	6	474	627	0	0	13	sp	Q80W93	HYDIN_MOUSE	61.053	95	37	0	7	291	1159	1253	5.12e-32	133	Q80W93	reviewed	HYDIN_MOUSE	Hydrocephalus-inducing protein (Protein Hy-3)	Hydin Hy3	Mus musculus (Mouse)	5154	GO:0002064; GO:0003341; GO:0005930; GO:0007420; GO:0021591; GO:0060438; GO:1904158; GO:1990716; GO:1990718
67	g9948	2456.11702765937	1.04549163273419	0.312520479511281	3.34535398886221	0.000821776145416848	0.00376157433617596	3156	2289	1721	1549	2769	1557	1547	2664	2451	1393	1292	3144	2400	1377	5324	2101	sp	P10809	CH60_HUMAN	74.153	561	140	1	1	1683	1	556	0	852	P10809	reviewed	CH60_HUMAN	60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (Heat shock protein family D member 1) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)	HSPD1 HSP60	Homo sapiens (Human)	573	GO:0001530; GO:0002039; GO:0002755; GO:0002842; GO:0003688; GO:0003697; GO:0003723; GO:0003725; GO:0005524; GO:0005615; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0005769; GO:0005829; GO:0005886; GO:0005905; GO:0006457; GO:0006458; GO:0006919; GO:0006986; GO:0008035; GO:0008637; GO:0009409; GO:0009986; GO:0016020; GO:0016853; GO:0016887; GO:0019899; GO:0030135; GO:0030141; GO:0031625; GO:0032727; GO:0032729; GO:0032733; GO:0032735; GO:0032755; GO:0032991; GO:0034185; GO:0034186; GO:0034514; GO:0042026; GO:0042100; GO:0042110; GO:0042113; GO:0043032; GO:0043065; GO:0043066; GO:0045041; GO:0046696; GO:0048291; GO:0050821; GO:0050870; GO:0051082; GO:0051087; GO:0051131; GO:0051604; GO:0051702; GO:0070062; GO:0097225; GO:0097524; GO:0098761; GO:0140494; GO:0140662
68	g9945	2068.07566261476	1.46806986021742	0.294612088834309	4.98306049159804	6.25863738595827e-07	7.34893781349991e-06	1947	1259	1247	1034	2375	1448	993	1449	2132	2676	2305	1981	2789	1344	1824	1785	sp	O73817	PSB3_ONCMY	72.683	205	37	1	1	558	1	205	5.98e-105	302	O73817	reviewed	PSB3_ONCMY	Proteasome subunit beta type-3 (Proteasome chain 13) (Proteasome component C10-II) (Proteasome theta chain)	psmb3	Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	205	GO:0005634; GO:0005737; GO:0005839; GO:0019774; GO:0043161
69	g9947	550.749300509499	1.83834156804434	0.51792938006448	3.5494058433516	0.000386101515417824	0.00199816094662753	652	498	106	154	449	231	94	410	633	288	329	518	453	323	2192	333	sp	Q5DC69	CH10_SCHJA	62.245	98	37	0	7	300	5	102	4.83e-42	136	Q5DC69	reviewed	CH10_SCHJA	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	SJCHGC01960 SJCHGC09469	Schistosoma japonicum (Blood fluke)	102	GO:0005524; GO:0005759; GO:0044183; GO:0046872; GO:0051082; GO:0051085; GO:0051087
70	g9940	254.70963241835	-0.663951461306848	0.196401414022103	-3.38058391591889	0.000723319842655568	0.00337508364672117	349	447	333	347	378	452	523	560	172	127	170	292	287	32	198	68	sp	Q9D4H8	CUL2_MOUSE	59.383	746	298	4	1	2226	1	745	0	939	Q9D4H8	reviewed	CUL2_MOUSE	Cullin-2 (CUL-2)	Cul2	Mus musculus (Mouse)	745	GO:0005654; GO:0005730; GO:0016567; GO:0019005; GO:0030163; GO:0030674; GO:0030891; GO:0031146; GO:0031462; GO:0031625; GO:0044877; GO:0140627; GO:0160072
71	g9941	1365.02145600287	-0.870919542165771	0.23511683927799	-3.70419892016344	0.000212059807787062	0.00120924954650739	1218	2135	2620	2574	1859	2132	3741	2672	768	654	871	1117	1040	133	1126	655	sp	Q6P6V1	GLT11_RAT	49.682	628	283	13	1	1848	1	607	0	610	Q6P6V1	reviewed	GLT11_RAT	Polypeptide N-acetylgalactosaminyltransferase 11 (EC 2.4.1.41) (Polypeptide GalNAc transferase 11) (GalNAc-T11) (pp-GaNTase 11) (Protein-UDP acetylgalactosaminyltransferase 11) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 11)	Galnt11	Rattus norvegicus (Rat)	608	GO:0000139; GO:0004653; GO:0005112; GO:0005794; GO:0006493; GO:0007220; GO:0007368; GO:0008593; GO:0018243; GO:0030246; GO:0046872; GO:0060271; GO:0061314
72	g9942	220.515551761086	-1.19708920846157	0.260987549039075	-4.58676750239279	4.50161509217297e-06	4.29784838026648e-05	489	385	351	376	384	381	489	445	84	85	64	343	227	14	129	61	sp	Q9DC11	PXDC2_MOUSE	47.917	240	121	4	385	1101	146	382	1.32e-66	227	Q9DC11	reviewed	PXDC2_MOUSE	Plexin domain-containing protein 2 (Tumor endothelial marker 7-related protein)	Plxdc2 Tem7r	Mus musculus (Mouse)	530	GO:0005886; GO:0062023
73	g9943	3949.18357305611	4.10511075439759	0.870670888017001	4.71488229467188	2.41850517228637e-06	2.47729543099567e-05	314637	219	230	460	563	256	359	373	572	6891	1145	62356	311986	364	311	357	sp	P23118	BIND_MESFR	75	60	15	0	1888	2067	338	397	1.87e-07	58.2	P23118	reviewed	BIND_MESFR	Bindin		Mesocentrotus franciscanus (Giant red sea urchin) (Strongylocentrotus franciscanus)	485	GO:0007155; GO:0007342; GO:0043160
74	g16089	82.7482180326796	-1.11831301202262	0.406726849762325	-2.74954312132606	0.00596784100153712	0.0199865589854957	121	123	158	137	140	111	249	195	20	29	29	131	68	0	37	73	sp	Q90Z04	CDON_XENLA	26.479	676	373	18	31	1734	11	670	1.1e-45	183	Q90Z04	reviewed	CDON_XENLA	Cell adhesion molecule-related/down-regulated by oncogenes	cdon cdo	Xenopus laevis (African clawed frog)	1249	GO:0005886; GO:0098609
75	g6092	1840.92738423619	1.46350646522139	0.337886926368686	4.33134978304689	1.48198037398065e-05	0.000122743503045965	1063	1475	1589	1456	589	1105	1569	1659	1777	2160	1436	2379	1800	1243	980	3030	sp	P58005	SESN3_HUMAN	60	160	54	2	256	708	322	480	4.34e-64	210	P58005	reviewed	SESN3_HUMAN	Sestrin-3 (EC 1.11.1.-)	SESN3 SEST3	Homo sapiens (Human)	492	GO:0005634; GO:0005737; GO:0016239; GO:0016684; GO:0031932; GO:0032868; GO:0034198; GO:0038203; GO:0042149; GO:0042593; GO:0046626; GO:0051896; GO:0070728; GO:0071233; GO:1901031; GO:1904262; GO:1990253
76	g11668	4774.20104221149	1.96740894483804	0.373221784600216	5.2714204422592	1.3537196552341e-07	1.89039734596397e-06	1841	1458	1777	2845	1426	2691	3177	6091	7775	3259	3552	5533	3460	2845	11179	6393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
77	g11663	107.395662495039	2.87444713150978	0.901790737558128	3.18748797453078	0.00143514425580067	0.00602103985489183	18	31	0	0	6	82	136	9	29	77	366	306	203	17	88	162	sp	Q4V8C3	EMAL1_RAT	42.049	654	332	11	313	2244	198	814	1.4e-176	530	Q4V8C3	reviewed	EMAL1_RAT	Echinoderm microtubule-associated protein-like 1 (EMAP-1)	Eml1	Rattus norvegicus (Rat)	814	GO:0000226; GO:0002244; GO:0005829; GO:0005874; GO:0007052; GO:0007405; GO:0007420; GO:0008017; GO:0015630; GO:0015631; GO:0048471; GO:0097431; GO:1990023
78	g11664	40.1771020230151	2.75728196665863	1.0958087788322	2.51620722513016	0.0118625412346703	0.0353562848716988	6	4	0	0	2	19	83	0	22	34	69	127	116	0	59	81	sp	O88809	DCX_MOUSE	33.333	246	117	7	394	1110	53	258	3.67e-30	123	O88809	reviewed	DCX_MOUSE	Neuronal migration protein doublecortin (Doublin) (Lissencephalin-X) (Lis-X)	Dcx Dcn	Mus musculus (Mouse)	366	GO:0001764; GO:0005737; GO:0005829; GO:0005874; GO:0007420; GO:0008017; GO:0021766; GO:0021819; GO:0021860; GO:0021952; GO:0030424; GO:0030425; GO:0030426; GO:0035082; GO:0035556; GO:0043005; GO:0043025; GO:0045807; GO:0048672; GO:0048675; GO:0048813; GO:0060041; GO:0098978; GO:0150052
79	g11667	61.3174132357659	1.06444192499685	0.31018589559473	3.43162580927789	0.000599974769214379	0.00289131985254287	49	50	56	53	40	53	63	58	54	53	39	108	68	24	30	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	g11666	581.838179804219	0.951717289843988	0.29941788852571	3.17855855082709	0.00148009321366894	0.00617732011608643	401	355	664	472	354	528	581	980	552	579	320	1240	417	232	393	1009	sp	Q96T58	MINT_HUMAN	53.506	271	124	2	952	1764	336	604	8.06e-91	328	Q96T58	reviewed	MINT_HUMAN	Msx2-interacting protein (SMART/HDAC1-associated repressor protein) (SPEN homolog)	SPEN KIAA0929 MINT SHARP	Homo sapiens (Human)	3664	GO:0000122; GO:0003677; GO:0003714; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0006357; GO:0007219; GO:0017053; GO:0031048; GO:0045892; GO:0050769; GO:0060816; GO:0061629; GO:0070062
81	g10392	183.059707219882	3.35007291790569	0.693724984887738	4.82910806282667	1.37145970546698e-06	1.49378956720462e-05	73	20	26	38	0	76	61	54	137	163	51	291	133	248	96	462	sp	Q04205	TENS1_CHICK	57.84	287	118	2	622	1482	1461	1744	3.58e-107	353	Q04205	reviewed	TENS1_CHICK	Tensin-1 (EC 3.1.3.-)	TNS1 TNS	Gallus gallus (Chicken)	1744	GO:0003779; GO:0004721; GO:0005737; GO:0005856; GO:0005925; GO:0009986; GO:0010761
82	g10393	159.045453455806	3.10529053878738	0.48482207558502	6.40501061145024	1.50358922880666e-10	3.89698758803901e-09	92	39	26	16	13	55	61	56	113	156	72	373	139	151	161	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83	g10397	365.781788006385	0.69456903637439	0.207875366306231	3.34127630760822	0.000833941856091431	0.00381182490452236	342	281	363	395	367	424	422	366	368	376	361	451	411	155	236	327	sp	O35166	GOSR2_MOUSE	56.604	212	92	0	1	636	1	212	8.31e-86	255	O35166	reviewed	GOSR2_MOUSE	Golgi SNAP receptor complex member 2 (27 kDa Golgi SNARE protein) (Membrin)	Gosr2 Gs27	Mus musculus (Mouse)	212	GO:0000139; GO:0000149; GO:0005484; GO:0005654; GO:0005789; GO:0005794; GO:0005829; GO:0006891; GO:0006906; GO:0012507; GO:0015031; GO:0016192; GO:0031201; GO:0031902
84	g10394	249.392984489381	2.66679685012598	0.42636100482156	6.25478601459362	3.98061321769505e-10	9.48696395212296e-09	174	60	72	47	45	75	127	138	201	335	92	596	267	150	209	709	sp	Q04205	TENS1_CHICK	53.298	379	165	7	52	1161	64	439	8.26e-124	431	Q04205	reviewed	TENS1_CHICK	Tensin-1 (EC 3.1.3.-)	TNS1 TNS	Gallus gallus (Chicken)	1744	GO:0003779; GO:0004721; GO:0005737; GO:0005856; GO:0005925; GO:0009986; GO:0010761
85	g17620	888.612300583703	-1.44788348381534	0.200321002989859	-7.22781666527818	4.90820692830167e-13	1.90944122865263e-11	1155	1679	1973	1677	1654	1613	1981	2300	479	300	420	516	697	124	210	295	sp	O00418	EF2K_HUMAN	54.545	77	34	1	214	444	92	167	5.95e-21	92	O00418	reviewed	EF2K_HUMAN	Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K) (EC 2.7.11.20) (Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase)	EEF2K	Homo sapiens (Human)	725	GO:0002931; GO:0004672; GO:0004686; GO:0005509; GO:0005516; GO:0005524; GO:0005737; GO:0005829; GO:0006414; GO:0008135; GO:0014069; GO:0031037; GO:0031952; GO:0032869; GO:0043066; GO:0043197; GO:0045807; GO:0046777; GO:0051965; GO:0061003; GO:0071277; GO:0071320; GO:0071454; GO:0098978; GO:0140245; GO:1990416; GO:1990637
86	g17627	27.3923185226881	-2.40257766382467	0.606824440700596	-3.95926317840926	7.51813534558622e-05	0.0005014781169032	18	145	140	25	32	82	32	23	3	1	6	5	11	4	17	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	g17626	441.723048807243	2.20933046366418	0.577832130312583	3.8234815057256	0.000131580465544743	0.000807189751870628	10695	125	119	124	71	123	462	161	164	919	595	3108	12136	46	288	209	sp	Q8TD57	DYH3_HUMAN	71.074	3260	918	7	1	9720	862	4116	0	4778	Q8TD57	reviewed	DYH3_HUMAN	Dynein axonemal heavy chain 3 (Axonemal beta dynein heavy chain 3) (HsADHC3) (Ciliary dynein heavy chain 3) (Dnahc3-b)	DNAH3 DNAHC3B	Homo sapiens (Human)	4116	GO:0003777; GO:0005524; GO:0005858; GO:0005874; GO:0008569; GO:0016887; GO:0030286; GO:0045505; GO:0051959; GO:0060285; GO:0060294; GO:0097729
88	g17625	38.6380501562648	2.54830188845329	0.953800272541348	2.67173533266402	0.0075460139681588	0.0243569545733882	1221	8	14	0	0	15	36	10	23	107	27	344	1370	0	22	7	sp	Q8BW94	DYH3_MOUSE	42.105	722	367	4	1	2052	57	765	1.66e-165	531	Q8BW94	reviewed	DYH3_MOUSE	Dynein axonemal heavy chain 3 (Axonemal beta dynein heavy chain 3) (Ciliary dynein heavy chain 3)	Dnah3 Dnahc3	Mus musculus (Mouse)	4083	GO:0005524; GO:0005874; GO:0008569; GO:0016887; GO:0030286; GO:0036156; GO:0045505; GO:0051959; GO:0060294; GO:0097729
89	g17628	1220.23301941193	-1.86894797525166	0.248548704809992	-7.51944363049656	5.50098293053035e-14	2.48085312162115e-12	1398	2901	2417	1951	3602	2293	3004	3212	431	433	315	450	482	232	424	249	sp	Q8JHF2	LFNG_DANRE	42.765	311	162	5	265	1197	75	369	4.7e-82	259	Q8JHF2	reviewed	LFNG_DANRE	Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe (EC 2.4.1.222) (O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase)	lfng	Danio rerio (Zebrafish) (Brachydanio rerio)	374	GO:0000139; GO:0007219; GO:0007389; GO:0007399; GO:0008593; GO:0030154; GO:0031101; GO:0033829; GO:0045665; GO:0046872; GO:0055016
90	g3976	114.315696742979	2.60227766494931	0.645270186172227	4.03284968175291	5.51045300929676e-05	0.000383012394039489	26	40	32	21	20	69	106	38	72	11	220	13	218	41	478	129	sp	Q29473	CP2DF_CANLF	35.211	497	291	10	28	1449	12	500	4.26e-85	273	Q29473	reviewed	CP2DF_CANLF	Cytochrome P450 2D15 (EC 1.14.14.1) (CYPIID15) (Cytochrome P450 DUT2)	CYP2D15	Canis lupus familiaris (Dog) (Canis familiaris)	500	GO:0005506; GO:0005737; GO:0005789; GO:0006805; GO:0016712; GO:0019369; GO:0020037; GO:0043231; GO:0070330
