gene_id	baseMean.x	log2FoldChange.x	lfcSE.x	stat.x	pvalue.x	padj.x	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2.x	uniprot_accession.x	gene_name.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13.x	V14.x	Entry.x	Reviewed.x	Entry.Name.x	Protein.names.x	Gene.Names.x	Organism.x	Length.x	Gene.Ontology.biological.process.x	Gene.Ontology.IDs.x	baseMean.y	log2FoldChange.y	lfcSE.y	stat.y	pvalue.y	padj.y	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203
g258	372.79874054738	-1.31127350015505	0.402031692274685	-3.26161724399362	0.00110778611049429	0.0048417242691304	383	824	798	797	647	607	778	877	87	83	99	866	149	16	287	132	sp	O35709	ENC1_MOUSE	36.975	119	72	1	379	735	27	142	7.89e-16	82	O35709	reviewed	ENC1_MOUSE	Ectoderm-neural cortex protein 1 (ENC-1)	Enc1 Enc-1	Mus musculus (Mouse)	589	negative regulation of translation [GO:0017148]; positive regulation of neuron projection development [GO:0010976]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; protein ubiquitination [GO:0016567]	GO:0000785; GO:0003779; GO:0005654; GO:0005737; GO:0005856; GO:0010499; GO:0010976; GO:0016363; GO:0016567; GO:0017148; GO:0031463; GO:0043025	215.208973969932	-1.40144278692439	0.48398663838611	-2.89562288661027	0.00378406838668917	0.0144348091681631	78	307	110	18	44	91	569	266	348	500	331	308
g6530	1583.95055686826	1.67793412760103	0.377083395421179	4.44976932947917	8.59625671144809e-06	7.58305613799157e-05	550	883	1068	1179	1162	1261	885	1019	2037	1808	637	1785	1812	1252	832	2799	sp	Q8MSF5	RNK_DROME	50	90	43	1	10	273	2	91	2.95e-14	65.5	Q8MSF5	reviewed	RNK_DROME	Ribonuclease kappa (RNase K) (RNase kappa) (EC 3.1.-.-)	RNASEK l(2)NC110 CG40127	Drosophila melanogaster (Fruit fly)	95	cellular response to virus [GO:0098586]	GO:0004521; GO:0016020; GO:0098586	810.83822520731	1.62024655964073	0.330393421771276	4.90399158359271	9.3908514808497e-07	1.14202625791708e-05	1839	697	727	757	1130	860	750	406	433	401	556	385
g6532	32352.9508369196	0.913319746573695	0.235151693713856	3.88395989052525	0.000102768868263623	0.000652711113506791	44627	33386	29929	20320	28921	29520	24807	29163	29149	25031	37148	30615	44772	11788	54407	24070	sp	P62282	RS11_RAT	81.132	159	25	5	1	465	1	158	1.59e-87	255	P62282	reviewed	RS11_RAT	Small ribosomal subunit protein uS17 (40S ribosomal protein S11)	Rps11	Rattus norvegicus (Rat)	158	osteoblast differentiation [GO:0001649]; ribosomal small subunit biogenesis [GO:0042274]; translation [GO:0006412]	GO:0001649; GO:0003735; GO:0005730; GO:0006412; GO:0016020; GO:0019843; GO:0022626; GO:0022627; GO:0032040; GO:0042274; GO:0045202	12487.8775558263	0.895595193934754	0.238220511256198	3.75952175239675	0.000170238476144272	0.00106602837577227	13585	18490	11925	11332	11425	14617	10744	8028	9401	10978	10286	13183
g6533	2354.59970568944	-1.46198414802417	0.522691987067057	-2.79702804748872	0.00515750558478077	0.0176377348687841	598	3829	8135	3108	5050	6485	5062	5505	991	2006	852	308	728	534	260	833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1473.30716243777	-1.77796735947518	0.637374258236992	-2.78951861719851	0.00527864614881255	0.0190375153972063	706	97	339	1431	205	599	2521	1245	1895	1771	6894	1508
g6537	738.49093349154	-1.70286597266533	0.230158525084314	-7.39866564595653	1.37559723632528e-13	5.8347744449154e-12	1125	2056	1644	862	1569	1507	1506	2119	281	138	248	372	533	47	344	359	sp	Q01460	DIAC_RAT	51.906	341	160	3	103	1119	25	363	4.34e-126	370	Q01460	reviewed	DIAC_RAT	Di-N-acetylchitobiase (EC 3.2.1.-)	Ctbs Ctb	Rattus norvegicus (Rat)	367	chitin catabolic process [GO:0006032]; oligosaccharide catabolic process [GO:0009313]	GO:0004568; GO:0005764; GO:0006032; GO:0008061; GO:0009313; GO:0016798	383.241370561996	-1.27581002253507	0.276261274134259	-4.61812835162354	3.87216730468857e-06	4.0092371398574e-05	236	292	293	152	70	175	813	783	378	944	407	687
g15976	4281.73381463206	1.06183910303394	0.407198179128967	2.60767154044084	0.00911603813518458	0.0285180998645339	1653	2990	4337	3815	4876	4572	3651	3757	3401	4839	2439	3672	3711	3295	1552	6571	sp	Q92542	NICA_HUMAN	36.061	721	368	22	25	2007	14	701	5.74e-132	408	Q92542	reviewed	NICA_HUMAN	Nicastrin	NCSTN KIAA0253 UNQ1874/PRO4317	Homo sapiens (Human)	709	adult behavior [GO:0030534]; amyloid precursor protein biosynthetic process [GO:0042983]; amyloid precursor protein catabolic process [GO:0042987]; amyloid precursor protein metabolic process [GO:0042982]; amyloid-beta formation [GO:0034205]; cellular response to calcium ion [GO:0071277]; central nervous system myelination [GO:0022010]; cerebellum development [GO:0021549]; epithelial cell proliferation [GO:0050673]; G protein-coupled dopamine receptor signaling pathway [GO:0007212]; glutamate receptor signaling pathway [GO:0007215]; learning or memory [GO:0007611]; membrane protein ectodomain proteolysis [GO:0006509]; membrane protein intracellular domain proteolysis [GO:0031293]; myeloid cell homeostasis [GO:0002262]; neuron apoptotic process [GO:0051402]; Notch receptor processing [GO:0007220]; Notch signaling pathway [GO:0007219]; positive regulation of amyloid precursor protein biosynthetic process [GO:0042986]; positive regulation of endopeptidase activity [GO:0010950]; protein processing [GO:0016485]; proteolysis [GO:0006508]; regulation of long-term synaptic potentiation [GO:1900271]; short-term synaptic potentiation [GO:1990926]; T cell proliferation [GO:0042098]	GO:0000139; GO:0002262; GO:0005765; GO:0005769; GO:0005783; GO:0005789; GO:0005794; GO:0005886; GO:0005925; GO:0006508; GO:0006509; GO:0007212; GO:0007215; GO:0007219; GO:0007220; GO:0007611; GO:0008021; GO:0010008; GO:0010950; GO:0016020; GO:0016485; GO:0021549; GO:0022010; GO:0030534; GO:0030674; GO:0031293; GO:0034205; GO:0035577; GO:0042098; GO:0042383; GO:0042470; GO:0042500; GO:0042734; GO:0042982; GO:0042983; GO:0042986; GO:0042987; GO:0050673; GO:0051117; GO:0051402; GO:0070062; GO:0070765; GO:0070851; GO:0071277; GO:1900271; GO:1990926	2356.40563735596	1.07980289892046	0.280809216303488	3.84532570951462	0.000120392413333511	0.000794995200669549	3299	2106	1812	3291	2703	2322	2400	1582	2115	1814	1612	1524
g15978	240.301050434714	-0.864066920936684	0.279261282214151	-3.094116427762	0.00197400003981621	0.00785399148073155	475	554	354	242	408	315	447	603	279	92	107	238	105	16	1023	114	sp	Q8NCN5	PDPR_HUMAN	43.568	723	403	4	1	2160	137	857	0	617	Q8NCN5	reviewed	PDPR_HUMAN	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (PDPr)	PDPR KIAA1990	Homo sapiens (Human)	879		GO:0005737; GO:0005739; GO:0005759; GO:0045253	116.481236459341	-1.00276968595287	0.392631864576434	-2.55396919206914	0.0106502679479033	0.0337913828508809	112	62	31	29	54	102	206	184	153	215	231	132
g19475	1128.15749755528	2.09167862690699	0.46376508069759	4.51021155745645	6.47630060927414e-06	5.9472637497755e-05	499	525	567	480	838	747	407	516	951	1058	669	1430	1458	2823	628	4910	sp	Q9H3F6	BACD3_HUMAN	71.483	263	68	4	88	873	28	284	2.79e-134	386	Q9H3F6	reviewed	BACD3_HUMAN	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (hBACURD3) (BTB/POZ domain-containing protein KCTD10) (Potassium channel tetramerization domain-containing protein 10)	KCTD10 ULR061 MSTP028	Homo sapiens (Human)	313	negative regulation of Rho protein signal transduction [GO:0035024]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein homooligomerization [GO:0051260]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0005112; GO:0005654; GO:0005829; GO:0006511; GO:0016567; GO:0031463; GO:0035024; GO:0042802; GO:0043161; GO:0051260	786.816076839277	2.1905681554351	0.328872658307021	6.66083999415385	2.72266933701326e-11	9.30606316762846e-10	1558	1176	670	1012	1250	622	381	302	415	293	310	332
g22731	337.690365565897	-1.15748980018765	0.389341017951378	-2.97294594409316	0.00294956392624427	0.0109927912768891	422	762	1136	372	304	372	994	765	100	49	311	338	323	30	137	133	sp	Q9D361	SNR48_MOUSE	34.657	277	152	7	13	759	8	283	9.67e-37	140	Q9D361	reviewed	SNR48_MOUSE	U11/U12 small nuclear ribonucleoprotein 48 kDa protein (U11/U12 snRNP 48 kDa protein)	Snrnp48	Mus musculus (Mouse)	337	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	GO:0005654; GO:0005689; GO:0005829; GO:0006397; GO:0008380; GO:0046872	164.065383172386	-1.33336195294799	0.489863340788119	-2.72190597239386	0.00649066073002987	0.0225915051484762	75	155	132	51	23	77	318	590	124	438	84	194
g22734	7944.66303463857	0.875559705547233	0.211322159328439	4.143246067188	3.42424189411826e-05	0.000253512723176437	8691	8983	9273	4971	7313	7044	6569	7620	7009	7161	9493	7456	10003	3421	8578	7045	sp	P58375	RL30_SPOFR	79.104	67	14	0	1	201	1	67	1.26e-31	108	P58375	reviewed	RL30_SPOFR	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)	RpL30	Spodoptera frugiperda (Fall armyworm)	113		GO:0003723; GO:0003735; GO:0022625	3532.23143692027	1.31133563154596	0.450021362294916	2.91394085129362	0.00356897521032198	0.0137538774941923	3730	4898	3251	4169	4083	4408	3308	2110	2655	3549	323	3156
g6632	336.339390669979	0.948409955570321	0.3050430632167	3.10910186112503	0.00187657009966168	0.00754743325170949	570	263	268	214	337	223	244	339	238	286	147	862	859	138	285	224	sp	Q99PW8	KIF17_MOUSE	66.381	467	140	4	4	1386	3	458	0	646	Q99PW8	reviewed	KIF17_MOUSE	Kinesin-like protein KIF17 (MmKIF17)	Kif17	Mus musculus (Mouse)	1038	anterograde dendritic transport of neurotransmitter receptor complex [GO:0098971]; cell projection organization [GO:0030030]; intraciliary transport [GO:0042073]; microtubule-based process [GO:0007017]; protein transport [GO:0015031]; protein-containing complex localization [GO:0031503]; vesicle-mediated transport [GO:0016192]	GO:0001750; GO:0001917; GO:0003777; GO:0005524; GO:0005815; GO:0005829; GO:0005871; GO:0005874; GO:0005929; GO:0005930; GO:0007017; GO:0008017; GO:0008574; GO:0015031; GO:0015630; GO:0016192; GO:0016887; GO:0030030; GO:0031503; GO:0032391; GO:0032839; GO:0036064; GO:0042073; GO:0043005; GO:0098794; GO:0098971; GO:1990075	241.876159729349	0.835341628500233	0.231518695062141	3.60809578801411	0.000308452615629062	0.00175825785036566	471	333	241	221	185	177	347	205	179	151	210	195
g8210	5499.03637093443	1.11252352264086	0.35069084001567	3.17237690779476	0.00151196639157639	0.00629261655556227	4864	3980	5046	3507	6123	4696	4226	4965	3943	5656	3536	5208	6488	4298	2400	7537	sp	Q9JI85	NUCB2_RAT	41.969	386	201	5	13	1101	3	388	9.93e-71	235	Q9JI85	reviewed	NUCB2_RAT	Nucleobindin-2 (DNA-binding protein NEFA) (Prepronesfatin) [Cleaved into: Nesfatin-1]	Nucb2 Nefa	Rattus norvegicus (Rat)	420	insulin metabolic process [GO:1901142]; negative regulation of appetite [GO:0032099]; negative regulation of cAMP-mediated signaling [GO:0043951]; negative regulation of fat cell differentiation [GO:0045599]; negative regulation of glucagon secretion [GO:0070093]; negative regulation of insulin receptor signaling pathway [GO:0046627]; positive regulation of fatty acid oxidation [GO:0046321]; positive regulation of testosterone secretion [GO:2000845]; response to glucose [GO:0009749]; response to human chorionic gonadotropin [GO:0044752]; response to melanocyte-stimulating hormone [GO:1990680]; response to starvation [GO:0042594]; sequestering of metal ion [GO:0051238]; small GTPase-mediated signal transduction [GO:0007264]	GO:0001965; GO:0003677; GO:0005085; GO:0005164; GO:0005509; GO:0005615; GO:0005634; GO:0005640; GO:0005737; GO:0005783; GO:0005793; GO:0005797; GO:0007264; GO:0009749; GO:0032099; GO:0042594; GO:0043951; GO:0044752; GO:0045599; GO:0046321; GO:0046627; GO:0051238; GO:0070093; GO:1901142; GO:1990680; GO:2000845	3642.72465839602	1.18203950817099	0.320840896084985	3.68419214194529	0.000229429131700554	0.00136932331380471	4771	2900	3359	5736	4357	3294	3269	2584	3821	2354	2028	2096
g9167	954.621443786914	-1.32918739543743	0.359089933161043	-3.70154457892118	0.000214290996648979	0.00121836484277219	1236	2280	2221	1904	1307	2014	1579	2097	477	177	280	1014	471	96	1184	124	sp	Q6AZN6	PK3C3_XENLA	65.81	895	284	11	10	2661	3	886	0	1138	Q6AZN6	reviewed	PK3C3_XENLA	Phosphatidylinositol 3-kinase catalytic subunit type 3 (PI3-kinase type 3) (PI3K type 3) (PtdIns-3-kinase type 3) (EC 2.7.1.137) (Phosphoinositide-3-kinase class 3)	pik3c3	Xenopus laevis (African clawed frog)	886	autophagy [GO:0006914]; cell division [GO:0051301]; regulation of cytokinesis [GO:0032465]	GO:0005524; GO:0006914; GO:0016303; GO:0030496; GO:0032465; GO:0051301	457.197751333382	-1.66119614187328	0.267772401692363	-6.20376159519901	5.51292808761661e-10	1.46526970835371e-08	175	270	283	91	139	178	1229	728	595	999	941	641
g13913	967.317831795217	-0.888953870236573	0.184352238525117	-4.82204001073443	1.42097433277248e-06	1.5407490273761e-05	1516	1577	1904	1265	1462	1777	2124	1977	453	590	409	1618	769	135	445	345	sp	Q6P5L7	ARGLA_DANRE	61.429	140	54	0	355	774	108	247	4.41e-28	110	Q6P5L7	reviewed	ARGLA_DANRE	Arginine and glutamate-rich protein 1-A	arglu1a si:ch211-149b20.2 zgc:55375	Danio rerio (Zebrafish) (Brachydanio rerio)	251		GO:0005654; GO:0005739	495.637159051333	-0.703167868532692	0.201145955880082	-3.49580912753674	0.000472626648930642	0.00251904699741621	287	441	453	364	192	230	885	916	573	799	642	664
g13919	435.478373309516	5.95128629199655	0.705311290215621	8.43781515276352	3.23324418741665e-17	2.28068070758543e-15	16	3	6	3	80	11	19	12	601	931	75	493	668	452	114	1135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	563.818580714884	4.94106005652215	0.667196789682844	7.40570118580893	1.30459292755724e-13	6.88681998268663e-12	1339	445	544	303	1156	1335	47	30	16	4	63	90
g3157	65.2218100549788	4.16844170617469	1.28668248691569	3.23968169969178	0.00119663198029219	0.00516439758953087	503	0	0	2	3	17	31	4	4	43	6	474	627	0	0	13	sp	Q80W93	HYDIN_MOUSE	61.053	95	37	0	7	291	1159	1253	5.12e-32	133	Q80W93	reviewed	HYDIN_MOUSE	Hydrocephalus-inducing protein (Protein Hy-3)	Hydin Hy3	Mus musculus (Mouse)	5154	axonemal central apparatus assembly [GO:1904158]; brain development [GO:0007420]; cilium movement [GO:0003341]; epithelial cell development [GO:0002064]; trachea development [GO:0060438]; ventricular system development [GO:0021591]	GO:0002064; GO:0003341; GO:0005930; GO:0007420; GO:0021591; GO:0060438; GO:1904158; GO:1990716; GO:1990718	19.9249396759908	3.02174336886201	1.21212695945472	2.49292645897535	0.0126695084135479	0.0388854793094045	16	119	24	3	0	42	23	4	7	0	0	3
g9948	2456.11702765937	1.04549163273419	0.312520479511281	3.34535398886221	0.000821776145416848	0.00376157433617596	3156	2289	1721	1549	2769	1557	1547	2664	2451	1393	1292	3144	2400	1377	5324	2101	sp	P10809	CH60_HUMAN	74.153	561	140	1	1	1683	1	556	0	852	P10809	reviewed	CH60_HUMAN	60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (Heat shock protein family D member 1) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)	HSPD1 HSP60	Homo sapiens (Human)	573	'de novo' protein folding [GO:0006458]; activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; apoptotic mitochondrial changes [GO:0008637]; B cell activation [GO:0042113]; B cell proliferation [GO:0042100]; biological process involved in interaction with symbiont [GO:0051702]; cellular response to interleukin-7 [GO:0098761]; chaperone-mediated protein complex assembly [GO:0051131]; isotype switching to IgG isotypes [GO:0048291]; mitochondrial unfolded protein response [GO:0034514]; MyD88-dependent toll-like receptor signaling pathway [GO:0002755]; negative regulation of apoptotic process [GO:0043066]; positive regulation of apoptotic process [GO:0043065]; positive regulation of interferon-alpha production [GO:0032727]; positive regulation of interleukin-10 production [GO:0032733]; positive regulation of interleukin-12 production [GO:0032735]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of macrophage activation [GO:0043032]; positive regulation of T cell activation [GO:0050870]; positive regulation of T cell mediated immune response to tumor cell [GO:0002842]; positive regulation of type II interferon production [GO:0032729]; protein folding [GO:0006457]; protein import into mitochondrial intermembrane space [GO:0045041]; protein maturation [GO:0051604]; protein refolding [GO:0042026]; protein stabilization [GO:0050821]; response to cold [GO:0009409]; response to unfolded protein [GO:0006986]; T cell activation [GO:0042110]	GO:0001530; GO:0002039; GO:0002755; GO:0002842; GO:0003688; GO:0003697; GO:0003723; GO:0003725; GO:0005524; GO:0005615; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0005769; GO:0005829; GO:0005886; GO:0005905; GO:0006457; GO:0006458; GO:0006919; GO:0006986; GO:0008035; GO:0008637; GO:0009409; GO:0009986; GO:0016020; GO:0016853; GO:0016887; GO:0019899; GO:0030135; GO:0030141; GO:0031625; GO:0032727; GO:0032729; GO:0032733; GO:0032735; GO:0032755; GO:0032991; GO:0034185; GO:0034186; GO:0034514; GO:0042026; GO:0042100; GO:0042110; GO:0042113; GO:0043032; GO:0043065; GO:0043066; GO:0045041; GO:0046696; GO:0048291; GO:0050821; GO:0050870; GO:0051082; GO:0051087; GO:0051131; GO:0051604; GO:0051702; GO:0070062; GO:0097225; GO:0097524; GO:0098761; GO:0140494; GO:0140662	1470.20213765958	1.16411090500852	0.341019195173241	3.41362281503578	0.000641052580790979	0.00325065353344614	2541	1198	1289	2612	1410	1131	1041	806	1418	907	1344	908
g9945	2068.07566261476	1.46806986021742	0.294612088834309	4.98306049159804	6.25863738595827e-07	7.34893781349991e-06	1947	1259	1247	1034	2375	1448	993	1449	2132	2676	2305	1981	2789	1344	1824	1785	sp	O73817	PSB3_ONCMY	72.683	205	37	1	1	558	1	205	5.98e-105	302	O73817	reviewed	PSB3_ONCMY	Proteasome subunit beta type-3 (Proteasome chain 13) (Proteasome component C10-II) (Proteasome theta chain)	psmb3	Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	205	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]	GO:0005634; GO:0005737; GO:0005839; GO:0019774; GO:0043161	1114.18924945726	1.46155036882855	0.272165647909503	5.37007656937855	7.87032185875002e-08	1.27272131348442e-06	1762	992	1091	1913	1151	1202	804	716	808	610	737	594
g9947	550.749300509499	1.83834156804434	0.51792938006448	3.5494058433516	0.000386101515417824	0.00199816094662753	652	498	106	154	449	231	94	410	633	288	329	518	453	323	2192	333	sp	Q5DC69	CH10_SCHJA	62.245	98	37	0	7	300	5	102	4.83e-42	136	Q5DC69	reviewed	CH10_SCHJA	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)	SJCHGC01960 SJCHGC09469	Schistosoma japonicum (Blood fluke)	102	chaperone cofactor-dependent protein refolding [GO:0051085]	GO:0005524; GO:0005759; GO:0044183; GO:0046872; GO:0051082; GO:0051085; GO:0051087	218.691351261967	1.79495777202946	0.451539259779216	3.97519757840573	7.03208515552321e-05	0.000499637955912312	469	335	190	359	231	152	128	53	195	82	185	49
g9941	1365.02145600287	-0.870919542165771	0.23511683927799	-3.70419892016344	0.000212059807787062	0.00120924954650739	1218	2135	2620	2574	1859	2132	3741	2672	768	654	871	1117	1040	133	1126	655	sp	Q6P6V1	GLT11_RAT	49.682	628	283	13	1	1848	1	607	0	610	Q6P6V1	reviewed	GLT11_RAT	Polypeptide N-acetylgalactosaminyltransferase 11 (EC 2.4.1.41) (Polypeptide GalNAc transferase 11) (GalNAc-T11) (pp-GaNTase 11) (Protein-UDP acetylgalactosaminyltransferase 11) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 11)	Galnt11	Rattus norvegicus (Rat)	608	cilium assembly [GO:0060271]; determination of left/right symmetry [GO:0007368]; Notch receptor processing [GO:0007220]; Notch signaling involved in heart development [GO:0061314]; protein O-linked glycosylation [GO:0006493]; protein O-linked glycosylation via threonine [GO:0018243]; regulation of Notch signaling pathway [GO:0008593]	GO:0000139; GO:0004653; GO:0005112; GO:0005794; GO:0006493; GO:0007220; GO:0007368; GO:0008593; GO:0018243; GO:0030246; GO:0046872; GO:0060271; GO:0061314	702.168378670158	-0.705918826929846	0.198355374787947	-3.55885908150719	0.00037246929960403	0.00206765716701136	400	698	504	408	225	554	1331	948	870	1235	1026	956
